layer_name,channel_index,weight_index,weight_id,baseline_value,unlearned_value,absolute_change,relative_change,rank_in_channel,channel_total_change
layer4.1.conv2.weight,254,1556,layer4.1.conv2.weight_ch254_w1556,-1.4228163308871444e-05,0.010413222014904022,0.010427449829876423,732.8739013671875,3,215.2359619140625
layer3.0.conv2.weight,133,2076,layer3.0.conv2.weight_ch133_w2076,6.734593625878915e-06,0.004913419019430876,0.004906684625893831,728.5791625976562,4,246.0330352783203
layer4.0.conv2.weight,418,299,layer4.0.conv2.weight_ch418_w299,1.340285780315753e-05,-0.009141855873167515,0.009155258536338806,683.0825805664062,6,92.47279357910156
layer3.0.conv2.weight,48,1931,layer3.0.conv2.weight_ch48_w1931,4.4412816350813955e-05,0.027427036315202713,0.02738262340426445,616.5477905273438,3,203.04742431640625
layer3.0.conv2.weight,48,1929,layer3.0.conv2.weight_ch48_w1929,5.1614515541587025e-05,0.028460878878831863,0.028409264981746674,550.4122924804688,4,203.04742431640625
layer4.1.conv2.weight,340,1998,layer4.1.conv2.weight_ch340_w1998,2.2046011508791707e-05,0.011586470529437065,0.011564424261450768,524.55859375,3,152.52088928222656
layer2.2.conv3.weight,94,100,layer2.2.conv3.weight_ch94_w100,-2.1338582882890478e-05,-0.011162438429892063,0.011141099967062473,522.110595703125,2,158.03907775878906
conv1.weight,43,57,conv1.weight_ch43_w57,2.839685112121515e-05,0.013985023833811283,0.013956626877188683,491.4850158691406,2,81.32156372070312
layer3.4.conv2.weight,172,2041,layer3.4.conv2.weight_ch172_w2041,-6.387854227796197e-06,0.00294676935300231,0.0029531572945415974,462.3081970214844,5,83.61841583251953
layer3.4.conv2.weight,187,1968,layer3.4.conv2.weight_ch187_w1968,-3.6085821193410084e-05,0.015642747282981873,0.015678832307457924,434.4873352050781,2,79.94308471679688
layer3.4.conv2.weight,187,1302,layer3.4.conv2.weight_ch187_w1302,4.721227378468029e-05,-0.020313259214162827,0.020360471680760384,431.2537841796875,3,79.94308471679688
layer4.0.conv2.weight,418,1780,layer4.0.conv2.weight_ch418_w1780,9.023842721944675e-06,-0.0036135439295321703,0.0036225677467882633,401.44403076171875,7,92.47279357910156
layer4.1.conv2.weight,129,1817,layer4.1.conv2.weight_ch129_w1817,-2.356202094233595e-05,-0.00850965827703476,0.008486095815896988,360.1599426269531,3,123.33079528808594
layer3.4.conv2.weight,172,1107,layer3.4.conv2.weight_ch172_w1107,-3.921377719962038e-05,-0.013842601329088211,0.013803387992084026,352.0035400390625,6,83.61841583251953
layer4.1.conv2.weight,129,2435,layer4.1.conv2.weight_ch129_w2435,6.381471757777035e-05,0.022133465856313705,0.022069651633501053,345.83953857421875,4,123.33079528808594
layer4.1.conv2.weight,254,785,layer4.1.conv2.weight_ch254_w785,2.9464197723427787e-05,-0.010098292492330074,0.010127756744623184,343.73095703125,4,215.2359619140625
layer3.4.conv2.weight,187,1211,layer3.4.conv2.weight_ch187_w1211,-5.993601371301338e-05,-0.020304592326283455,0.0202446561306715,337.7711486816406,4,79.94308471679688
layer4.1.conv2.weight,254,3973,layer4.1.conv2.weight_ch254_w3973,9.771711120265536e-06,0.0030859308317303658,0.0030761591624468565,314.8025207519531,5,215.2359619140625
layer4.1.conv2.weight,129,3000,layer4.1.conv2.weight_ch129_w3000,3.440918953856453e-05,-0.01023207139223814,0.010266480967402458,298.364501953125,5,123.33079528808594
layer4.1.conv2.weight,129,323,layer4.1.conv2.weight_ch129_w323,-8.47976298246067e-06,-0.0024771708995103836,0.0024686912074685097,291.12738037109375,6,123.33079528808594
layer3.4.conv2.weight,187,1670,layer3.4.conv2.weight_ch187_w1670,3.832529728242662e-06,0.0010913623264059424,0.001087529817596078,283.7629089355469,5,79.94308471679688
layer4.1.conv2.weight,129,3173,layer4.1.conv2.weight_ch129_w3173,-4.4629159674514085e-05,-0.012469352222979069,0.012424723245203495,278.39923095703125,7,123.33079528808594
layer4.1.conv2.weight,254,4457,layer4.1.conv2.weight_ch254_w4457,2.3644995962968096e-05,-0.006315678358078003,0.006339323241263628,268.1042175292969,6,215.2359619140625
layer3.0.conv2.weight,206,584,layer3.0.conv2.weight_ch206_w584,-5.921134288655594e-05,-0.015774019062519073,0.01571480743587017,265.4019775390625,2,165.4082489013672
layer4.1.conv2.weight,254,4466,layer4.1.conv2.weight_ch254_w4466,-3.71507958334405e-05,0.00979908648878336,0.009836236946284771,264.7651672363281,7,215.2359619140625
layer3.0.conv2.weight,206,288,layer3.0.conv2.weight_ch206_w288,-4.628132955986075e-05,-0.012247184291481972,0.01220090314745903,263.6247253417969,3,165.4082489013672
layer4.1.conv2.weight,340,14,layer4.1.conv2.weight_ch340_w14,3.375334199517965e-05,-0.008436472155153751,0.008470225147902966,250.9447784423828,4,152.52088928222656
layer4.0.conv2.weight,418,433,layer4.0.conv2.weight_ch418_w433,3.569803448044695e-05,0.008843342773616314,0.008807645179331303,246.72633361816406,8,92.47279357910156
layer3.0.conv2.weight,133,2166,layer3.0.conv2.weight_ch133_w2166,7.704120071139187e-05,-0.018673475831747055,0.018750516697764397,243.3829803466797,5,246.0330352783203
layer3.0.conv2.weight,133,855,layer3.0.conv2.weight_ch133_w855,3.288514562882483e-05,-0.0075854049064219,0.007618289906531572,231.66355895996094,6,246.0330352783203
layer4.1.conv2.weight,340,3450,layer4.1.conv2.weight_ch340_w3450,3.181052306899801e-05,-0.00715396273881197,0.007185773458331823,225.89297485351562,5,152.52088928222656
layer3.0.conv2.weight,48,1072,layer3.0.conv2.weight_ch48_w1072,8.08517070254311e-05,0.017599938437342644,0.017519086599349976,216.6817169189453,5,203.04742431640625
layer4.1.conv2.weight,129,2017,layer4.1.conv2.weight_ch129_w2017,4.581424218486063e-05,-0.009786955080926418,0.009832769632339478,214.62255859375,8,123.33079528808594
layer3.4.conv2.weight,187,880,layer3.4.conv2.weight_ch187_w880,2.424333979433868e-05,-0.00509709632024169,0.005121339578181505,211.24728393554688,6,79.94308471679688
layer3.0.conv2.weight,133,870,layer3.0.conv2.weight_ch133_w870,-1.1466325304354541e-05,0.0023933022748678923,0.0024047684855759144,209.72442626953125,7,246.0330352783203
layer3.0.conv2.weight,48,397,layer3.0.conv2.weight_ch48_w397,2.2281503333942965e-05,-0.0046469541266560555,0.0046692355535924435,209.55657958984375,6,203.04742431640625
layer3.4.conv2.weight,172,1594,layer3.4.conv2.weight_ch172_w1594,-0.00014579674461856484,0.029568500816822052,0.029714297503232956,203.8063201904297,7,83.61841583251953
layer3.4.conv2.weight,187,1456,layer3.4.conv2.weight_ch187_w1456,8.73376993695274e-05,-0.017360109835863113,0.017447447404265404,199.7699432373047,7,79.94308471679688
layer4.1.conv2.weight,254,2021,layer4.1.conv2.weight_ch254_w2021,-4.319198342273012e-05,-0.00838839914649725,0.008345207199454308,193.21194458007812,8,215.2359619140625
layer4.1.conv2.weight,129,1398,layer4.1.conv2.weight_ch129_w1398,1.5737956346129067e-05,-0.002999771386384964,0.0030155093409121037,191.607421875,9,123.33079528808594
layer3.0.conv2.weight,206,1979,layer3.0.conv2.weight_ch206_w1979,-2.3258966393768787e-05,-0.00443659583106637,0.004413336981087923,189.74777221679688,4,165.4082489013672
layer4.1.conv2.weight,254,606,layer4.1.conv2.weight_ch254_w606,-3.99994823965244e-05,0.00745303463190794,0.0074930340051651,187.32827758789062,9,215.2359619140625
layer4.1.conv2.weight,254,1054,layer4.1.conv2.weight_ch254_w1054,-4.432626155903563e-05,0.008219018578529358,0.008263344876468182,186.4209747314453,10,215.2359619140625
layer3.0.conv2.weight,48,943,layer3.0.conv2.weight_ch48_w943,-0.0001339706068392843,-0.02467923052608967,0.02454525977373123,183.21377563476562,7,203.04742431640625
layer3.0.conv2.weight,48,2300,layer3.0.conv2.weight_ch48_w2300,2.0553341528284363e-05,-0.00373246381059289,0.0037530171684920788,182.598876953125,8,203.04742431640625
layer4.1.conv2.weight,340,1272,layer4.1.conv2.weight_ch340_w1272,-7.07542130840011e-05,0.012342661619186401,0.012413416057825089,175.44419860839844,6,152.52088928222656
layer4.1.conv2.weight,129,3724,layer4.1.conv2.weight_ch129_w3724,8.238820009864867e-05,0.013371458277106285,0.013289069756865501,161.2982177734375,10,123.33079528808594
layer3.4.conv2.weight,172,721,layer3.4.conv2.weight_ch172_w721,-0.0001606177247595042,-0.02582073211669922,0.025660114362835884,159.75892639160156,8,83.61841583251953
layer3.4.conv2.weight,187,1414,layer3.4.conv2.weight_ch187_w1414,0.00010340033622924238,-0.016112588346004486,0.016215989366173744,156.82723999023438,8,79.94308471679688
layer4.0.conv2.weight,418,3317,layer4.0.conv2.weight_ch418_w3317,-0.00010779962758533657,-0.016475152224302292,0.0163673534989357,151.83126831054688,9,92.47279357910156
layer4.1.conv2.weight,340,3344,layer4.1.conv2.weight_ch340_w3344,4.216300658299588e-05,0.006229721009731293,0.006187558174133301,146.7532501220703,7,152.52088928222656
layer3.0.conv2.weight,48,1501,layer3.0.conv2.weight_ch48_w1501,-0.0001505398249719292,-0.021901298314332962,0.021750759333372116,144.48507690429688,9,203.04742431640625
layer3.4.conv2.weight,172,1606,layer3.4.conv2.weight_ch172_w1606,6.097922596381977e-05,0.008737090975046158,0.008676111698150635,142.27980041503906,9,83.61841583251953
layer3.4.conv2.weight,236,66,layer3.4.conv2.weight_ch236_w66,0.00010980891966028139,0.015641439706087112,0.0155316311866045,141.44235229492188,2,106.99862670898438
layer3.4.conv2.weight,187,257,layer3.4.conv2.weight_ch187_w257,0.00010311540245311335,-0.014314409345388412,0.014417524449527264,139.81930541992188,9,79.94308471679688
layer3.0.conv2.weight,133,884,layer3.0.conv2.weight_ch133_w884,-8.741997589822859e-05,0.011789686046540737,0.011877105571329594,135.86260986328125,8,246.0330352783203
layer3.0.conv2.weight,133,118,layer3.0.conv2.weight_ch133_w118,-7.145303243305534e-05,-0.009721213020384312,0.009649760089814663,135.05039978027344,9,246.0330352783203
layer3.0.conv2.weight,206,1101,layer3.0.conv2.weight_ch206_w1101,-0.00012644044181797653,-0.015201210975646973,0.015074770897626877,119.22428131103516,5,165.4082489013672
layer4.1.conv2.weight,340,2867,layer4.1.conv2.weight_ch340_w2867,-0.00014221033779904246,-0.01674496755003929,0.016602756455540657,116.74788665771484,8,152.52088928222656
layer3.4.conv2.weight,172,1146,layer3.4.conv2.weight_ch172_w1146,-0.0001291497319471091,0.014838064089417458,0.01496721338480711,115.89039611816406,10,83.61841583251953
layer4.1.conv2.weight,340,1551,layer4.1.conv2.weight_ch340_w1551,-9.369016333948821e-05,-0.010499455966055393,0.01040576584637165,111.06572723388672,9,152.52088928222656
layer3.0.conv2.weight,48,210,layer3.0.conv2.weight_ch48_w210,-0.00017978304822463542,0.01853814721107483,0.0187179297208786,104.11398315429688,10,203.04742431640625
layer3.0.conv2.weight,206,223,layer3.0.conv2.weight_ch206_w223,-0.0001297489507123828,-0.013591572642326355,0.01346182357519865,103.75285339355469,6,165.4082489013672
layer2.0.conv3.weight,107,67,layer2.0.conv3.weight_ch107_w67,0.0002295034792041406,-0.02320192940533161,0.023431433364748955,102.09619903564453,2,1710.7088623046875
conv1.weight,43,64,conv1.weight_ch43_w64,-0.00027192907873541117,0.02728484570980072,0.027556775137782097,101.33809661865234,3,81.32156372070312
layer4.1.conv2.weight,340,1940,layer4.1.conv2.weight_ch340_w1940,-3.246081541874446e-05,-0.003306281752884388,0.0032738209702074528,100.85455322265625,10,152.52088928222656
layer3.0.conv2.weight,133,1250,layer3.0.conv2.weight_ch133_w1250,0.00022304664889816195,-0.0218338705599308,0.02205691672861576,98.88925170898438,10,246.0330352783203
layer3.0.conv2.weight,206,1237,layer3.0.conv2.weight_ch206_w1237,-0.00018643266230355948,0.017733873799443245,0.01792030595242977,96.12213897705078,7,165.4082489013672
layer4.0.conv2.weight,418,1986,layer4.0.conv2.weight_ch418_w1986,0.00023962586419656873,-0.021892480552196503,0.022132106125354767,92.36109161376953,10,92.47279357910156
layer3.4.conv2.weight,187,1385,layer3.4.conv2.weight_ch187_w1385,-0.0002657558652572334,0.02369958721101284,0.023965343832969666,90.17803955078125,10,79.94308471679688
layer3.0.conv2.weight,206,760,layer3.0.conv2.weight_ch206_w760,7.291868678294122e-05,-0.0064857532270252705,0.006558672059327364,89.94500732421875,8,165.4082489013672
layer3.0.conv2.weight,206,2129,layer3.0.conv2.weight_ch206_w2129,-0.00014880178787279874,0.01273963414132595,0.012888436205685139,86.61479187011719,9,165.4082489013672
layer3.4.conv2.weight,236,1137,layer3.4.conv2.weight_ch236_w1137,-0.00011217235442018136,-0.00895354151725769,0.008841369301080704,78.81950378417969,3,106.99862670898438
layer3.0.conv2.weight,206,1380,layer3.0.conv2.weight_ch206_w1380,0.00011622424062807113,-0.008973386138677597,0.009089610539376736,78.20752716064453,10,165.4082489013672
layer3.4.conv2.weight,115,1873,layer3.4.conv2.weight_ch115_w1873,0.00013090814172755927,0.010062471963465214,0.009931563399732113,75.86666107177734,2,223.83628845214844
layer3.4.conv2.weight,115,314,layer3.4.conv2.weight_ch115_w314,0.00018205812375526875,0.013625928200781345,0.013443870469927788,73.84383392333984,3,223.83628845214844
layer3.4.conv2.weight,236,1313,layer3.4.conv2.weight_ch236_w1313,-0.0002557353873271495,0.01750102825462818,0.017756763845682144,69.43412780761719,4,106.99862670898438
layer3.4.conv2.weight,115,889,layer3.4.conv2.weight_ch115_w889,0.00015373455244116485,-0.010119317099452019,0.01027305144816637,66.82331085205078,4,223.83628845214844
layer2.2.conv3.weight,199,17,layer2.2.conv3.weight_ch199_w17,-0.00046273486805148423,0.028245525434613228,0.028708260506391525,62.040409088134766,2,1791.266845703125
layer3.4.conv2.weight,115,968,layer3.4.conv2.weight_ch115_w968,-4.756483122037025e-06,0.00028483555070124567,0.00028959204792045057,60.88364791870117,5,223.83628845214844
layer2.2.conv3.weight,94,83,layer2.2.conv3.weight_ch94_w83,-0.00030646464438177645,0.017870115116238594,0.018176579847931862,59.31052780151367,3,158.03907775878906
layer3.4.conv2.weight,115,248,layer3.4.conv2.weight_ch115_w248,4.362182880868204e-05,0.0024579428136348724,0.0024143210612237453,55.34662628173828,6,223.83628845214844
layer2.3.conv2.weight,95,365,layer2.3.conv2.weight_ch95_w365,0.0006112718256190419,-0.03089861012995243,0.0315098837018013,51.548072814941406,2,362.0520935058594
layer3.4.conv2.weight,236,1435,layer3.4.conv2.weight_ch236_w1435,0.00011162269220221788,0.005857059732079506,0.005745436996221542,51.47194290161133,5,106.99862670898438
layer3.4.conv2.weight,236,1349,layer3.4.conv2.weight_ch236_w1349,-0.00035902377567254007,-0.018704203888773918,0.0183451808989048,51.09739685058594,6,106.99862670898438
layer3.4.conv2.weight,236,1758,layer3.4.conv2.weight_ch236_w1758,-0.00016201657126657665,-0.008275565691292286,0.008113549090921879,50.078514099121094,7,106.99862670898438
layer3.4.conv2.weight,236,1743,layer3.4.conv2.weight_ch236_w1743,-0.00025451896362937987,0.012017940171062946,0.012272459454834461,48.2182502746582,8,106.99862670898438
layer3.4.conv2.weight,115,1233,layer3.4.conv2.weight_ch115_w1233,0.0008576296968385577,0.04208214953541756,0.04122452065348625,48.06797409057617,7,223.83628845214844
layer3.4.conv2.weight,236,1382,layer3.4.conv2.weight_ch236_w1382,0.00020100116671528667,-0.008981985040009022,0.009182985872030258,45.68623352050781,9,106.99862670898438
layer2.3.conv2.weight,95,984,layer2.3.conv2.weight_ch95_w984,0.00015553293633274734,-0.006717682350426912,0.0068732150830328465,44.19137954711914,3,362.0520935058594
layer3.4.conv2.weight,236,1917,layer3.4.conv2.weight_ch236_w1917,0.0003167854738421738,0.014139787293970585,0.013823001645505428,43.63521194458008,10,106.99862670898438
layer3.4.conv2.weight,115,2057,layer3.4.conv2.weight_ch115_w2057,-0.0001384221250191331,0.005500766448676586,0.005639188457280397,40.73906707763672,8,223.83628845214844
layer3.4.conv2.weight,115,488,layer3.4.conv2.weight_ch115_w488,0.0002779400965664536,0.011253523640334606,0.010975583456456661,39.4890251159668,9,223.83628845214844
conv1.weight,43,31,conv1.weight_ch43_w31,0.00360895786434412,0.1425361931324005,0.13892723619937897,38.495113372802734,4,81.32156372070312
layer2.3.conv3.weight,422,108,layer2.3.conv3.weight_ch422_w108,-0.0008999784477055073,-0.0349874421954155,0.03408746421337128,37.8758659362793,3,82.1968994140625
layer2.0.conv3.weight,107,62,layer2.0.conv3.weight_ch107_w62,0.0014214928960427642,-0.05218109115958214,0.05360258370637894,37.70865249633789,3,1710.7088623046875
layer3.4.conv2.weight,115,1507,layer3.4.conv2.weight_ch115_w1507,0.00045621293247677386,-0.016040686517953873,0.016496898606419563,36.1605224609375,10,223.83628845214844
layer2.0.conv3.weight,107,15,layer2.0.conv3.weight_ch107_w15,0.00068497727625072,-0.023030608892440796,0.023715585470199585,34.622440338134766,4,1710.7088623046875
conv1.weight,43,27,conv1.weight_ch43_w27,-0.00027444391162134707,0.008652223274111748,0.008926667273044586,32.52638244628906,5,81.32156372070312
layer2.3.conv2.weight,95,818,layer2.3.conv2.weight_ch95_w818,0.0012737179640680552,-0.03948844596743584,0.04076216369867325,32.00250244140625,4,362.0520935058594
layer2.3.conv2.weight,95,1017,layer2.3.conv2.weight_ch95_w1017,0.000904932152479887,-0.028028124943375587,0.028933057561516762,31.972625732421875,5,362.0520935058594
conv1.weight,43,8,conv1.weight_ch43_w8,0.002541384194046259,-0.07863880693912506,0.08118019253015518,31.94329833984375,6,81.32156372070312
layer2.3.conv2.weight,95,139,layer2.3.conv2.weight_ch95_w139,7.70386541262269e-05,0.0024515578988939524,0.0023745191283524036,30.822437286376953,6,362.0520935058594
layer2.3.conv2.weight,95,927,layer2.3.conv2.weight_ch95_w927,-0.00023345393128693104,0.006612416822463274,0.006845870986580849,29.324291229248047,7,362.0520935058594
conv1.weight,43,131,conv1.weight_ch43_w131,-0.0036105161998420954,-0.10917928814888,0.1055687740445137,29.239246368408203,7,81.32156372070312
conv1.weight,43,69,conv1.weight_ch43_w69,-0.0007038451731204987,-0.019334513694047928,0.01863066852092743,26.469839096069336,8,81.32156372070312
conv1.weight,43,34,conv1.weight_ch43_w34,0.0015836922684684396,-0.039245039224624634,0.040828730911016464,25.78072166442871,9,81.32156372070312
layer3.5.conv3.weight,301,232,layer3.5.conv3.weight_ch301_w232,0.0012479369761422276,0.03324873000383377,0.032000791281461716,25.642953872680664,2,1586.1949462890625
conv1.weight,43,135,conv1.weight_ch43_w135,0.006068012677133083,-0.14645040035247803,0.1525184065103531,25.13482093811035,10,81.32156372070312
layer2.3.conv2.weight,95,768,layer2.3.conv2.weight_ch95_w768,0.0008690221002325416,-0.016820266842842102,0.017689289525151253,20.355396270751953,8,362.0520935058594
layer3.5.conv3.weight,301,50,layer3.5.conv3.weight_ch301_w50,-0.004994828719645739,0.09090075641870499,0.09589558839797974,19.198974609375,3,1586.1949462890625
layer2.3.conv2.weight,95,759,layer2.3.conv2.weight_ch95_w759,-0.002670964691787958,0.048041168600320816,0.050712134689092636,18.986448287963867,9,362.0520935058594
layer2.2.conv3.weight,94,76,layer2.2.conv3.weight_ch94_w76,-0.007099656853824854,0.11150919646024704,0.11860885471105576,16.706279754638672,4,158.03907775878906
layer2.3.conv2.weight,95,933,layer2.3.conv2.weight_ch95_w933,-0.0005514369113370776,0.008660713210701942,0.009212150238454342,16.705718994140625,10,362.0520935058594
layer2.0.conv3.weight,107,42,layer2.0.conv3.weight_ch107_w42,0.0012418461265042424,0.02142801508307457,0.02018616907298565,16.254968643188477,5,1710.7088623046875
layer2.3.conv3.weight,422,77,layer2.3.conv3.weight_ch422_w77,-0.004219013266265392,0.06396941840648651,0.06818842887878418,16.162174224853516,4,82.1968994140625
