layer_name,channel_index,channel_id,mean_absolute_change,max_absolute_change,mean_relative_change,max_relative_change,std_absolute_change,percentage_changed,channel_parameters,layer_total_relative_change
layer4.0.conv2.weight,354,layer4.0.conv2.weight_ch354,0.01828651875257492,0.08205106854438782,69.70712280273438,303946.375,0.013858592137694359,99.97829794883728,4608,4.284345626831055
layer4.1.conv2.weight,86,layer4.1.conv2.weight_ch86,0.01820128783583641,0.08482132107019424,64.2829360961914,281632.53125,0.013775449246168137,100.0,4608,4.438840866088867
layer1.2.conv3.weight,23,layer1.2.conv3.weight_ch23,0.07836148887872696,0.20186561346054077,57.086997985839844,3577.44140625,0.05308762192726135,100.0,64,5.182483673095703
layer4.0.conv2.weight,105,layer4.0.conv2.weight_ch105,0.018425606191158295,0.0850483775138855,55.72069549560547,244415.625,0.013916894793510437,100.0,4608,4.284345626831055
layer3.5.conv3.weight,111,layer3.5.conv3.weight_ch111,0.03919112682342529,0.16596965491771698,52.08441162109375,12767.8828125,0.03203219547867775,100.0,256,4.199634552001953
layer3.0.conv2.weight,62,layer3.0.conv2.weight_ch62,0.02549177035689354,0.11484906822443008,49.669307708740234,108319.8671875,0.019489223137497902,100.0,2304,4.588140487670898
conv1.weight,35,conv1.weight_ch35,0.08527278900146484,0.2672044038772583,47.07288360595703,4184.7216796875,0.07409317791461945,100.0,147,13.196747779846191
layer3.5.conv3.weight,755,layer3.5.conv3.weight_ch755,0.03368951752781868,0.1294226050376892,46.26921844482422,10256.275390625,0.026565097272396088,100.0,256,4.199634552001953
layer2.2.conv3.weight,161,layer2.2.conv3.weight_ch161,0.05331815779209137,0.16301316022872925,44.35398483276367,5453.736328125,0.03795143589377403,100.0,128,5.9581804275512695
conv1.weight,55,conv1.weight_ch55,0.059307605028152466,0.26454368233680725,43.088932037353516,2928.518310546875,0.050117507576942444,100.0,147,13.196747779846191
layer4.0.conv3.weight,1083,layer4.0.conv3.weight_ch1083,0.02903914637863636,0.1351088583469391,41.48097610473633,19628.51953125,0.021526362746953964,100.0,512,4.268197059631348
layer3.5.conv3.weight,146,layer3.5.conv3.weight_ch146,0.0377151258289814,0.15187011659145355,40.82746124267578,9359.455078125,0.02697240374982357,100.0,256,4.199634552001953
layer2.2.conv3.weight,277,layer2.2.conv3.weight_ch277,0.05313395336270332,0.18379750847816467,40.51171875,5005.0869140625,0.04731772467494011,100.0,128,5.9581804275512695
layer4.0.conv2.weight,426,layer4.0.conv2.weight_ch426,0.017963729798793793,0.08351121097803116,40.10935974121094,172242.203125,0.013661102391779423,99.97829794883728,4608,4.284345626831055
conv1.weight,0,conv1.weight_ch0,0.05995287373661995,0.2500217854976654,39.42195129394531,2268.462646484375,0.05010538548231125,100.0,147,13.196747779846191
layer4.1.conv2.weight,362,layer4.1.conv2.weight_ch362,0.01786090061068535,0.09496720880270004,38.41451644897461,153854.25,0.013703162781894207,100.0,4608,4.438840866088867
conv1.weight,10,conv1.weight_ch10,0.06983891874551773,0.2897337079048157,38.374908447265625,2599.806396484375,0.06287053972482681,100.0,147,13.196747779846191
layer4.0.conv3.weight,64,layer4.0.conv3.weight_ch64,0.02604680135846138,0.11796782910823822,37.590110778808594,18056.705078125,0.019673829898238182,100.0,512,4.268197059631348
layer2.2.conv2.weight,20,layer2.2.conv2.weight_ch20,0.03409361466765404,0.13225972652435303,37.33709716796875,40510.9453125,0.025782017037272453,100.0,1152,5.434720993041992
layer3.5.conv3.weight,719,layer3.5.conv3.weight_ch719,0.03592919558286667,0.13355904817581177,37.069091796875,9126.9052734375,0.02693692408502102,100.0,256,4.199634552001953
layer4.0.conv3.weight,1180,layer4.0.conv3.weight_ch1180,0.026089627295732498,0.11127359420061111,36.94723892211914,18030.369140625,0.020276647061109543,100.0,512,4.268197059631348
layer4.0.conv2.weight,450,layer4.0.conv2.weight_ch450,0.018226662650704384,0.11707335710525513,35.72504806518555,143240.234375,0.013731765560805798,100.0,4608,4.284345626831055
layer4.0.conv3.weight,974,layer4.0.conv3.weight_ch974,0.027178820222616196,0.09618672728538513,35.18809509277344,15863.830078125,0.020385397598147392,100.0,512,4.268197059631348
layer4.0.conv3.weight,1846,layer4.0.conv3.weight_ch1846,0.025368882343173027,0.09710854291915894,34.42171859741211,16242.814453125,0.018842604011297226,100.0,512,4.268197059631348
