layer_name,mean_absolute_change,max_absolute_change,mean_relative_change,max_relative_change,std_absolute_change,percentage_changed,total_parameters,layer_type,layer_depth,shape
conv1.weight,0.05915192887187004,0.49696117639541626,25.334697723388672,91753.03125,0.06236688420176506,100.0,9408,Convolution,0,"[64, 3, 7, 7]"
fc.bias,0.013194696977734566,0.04636701941490173,11.114398002624512,1425.12109375,0.00904320739209652,100.0,200,Fully Connected,5,[200]
fc.weight,0.01887393184006214,0.26088863611221313,9.434347152709961,200949.265625,0.01648418791592121,99.99682903289795,409600,Fully Connected,5,"[200, 2048]"
layer3.0.conv3.weight,0.03782229498028755,0.27764761447906494,8.306943893432617,1017949.625,0.028638096526265144,99.99732971191406,262144,Convolution,3,"[1024, 256, 1, 1]"
layer3.5.conv2.weight,0.02498474344611168,0.17037945985794067,5.749016284942627,1406244.375,0.01889755018055439,99.99779462814331,589824,Convolution,3,"[256, 256, 3, 3]"
layer3.1.conv2.weight,0.02493121288716793,0.19489720463752747,5.319070816040039,954749.5625,0.018911466002464294,99.99728798866272,589824,Convolution,3,"[256, 256, 3, 3]"
layer3.0.conv2.weight,0.025531597435474396,0.18255630135536194,5.211496353149414,349616.09375,0.019420206546783447,99.99813437461853,589824,Convolution,3,"[256, 256, 3, 3]"
layer4.0.conv2.weight,0.018214285373687744,0.2937902808189392,4.673312187194824,846496.1875,0.01379920169711113,99.99678134918213,2359296,Convolution,4,"[512, 512, 3, 3]"
layer2.3.conv2.weight,0.035570576786994934,0.22148403525352478,4.461885452270508,58359.08984375,0.026940451934933662,99.99796748161316,147456,Convolution,2,"[128, 128, 3, 3]"
layer3.4.conv2.weight,0.024885350838303566,0.15674014389514923,4.363691329956055,599975.9375,0.018825717270374298,99.99728798866272,589824,Convolution,3,"[256, 256, 3, 3]"
layer2.0.conv2.weight,0.03543427214026451,0.2503345310688019,4.360262393951416,114740.8125,0.026833506301045418,99.99796748161316,147456,Convolution,2,"[128, 128, 3, 3]"
layer4.1.conv2.weight,0.01795515976846218,0.1422661691904068,4.231784820556641,421877.0,0.013573890551924706,99.99673366546631,2359296,Convolution,4,"[512, 512, 3, 3]"
layer4.1.conv3.weight,0.02619900554418564,0.20712122321128845,4.198178768157959,749781.75,0.01981973461806774,99.99828338623047,1048576,Convolution,4,"[2048, 512, 1, 1]"
layer4.2.conv2.weight,0.017516132444143295,0.11501716077327728,3.7448267936706543,552374.375,0.01324696745723486,99.99610185623169,2359296,Convolution,4,"[512, 512, 3, 3]"
layer3.2.conv2.weight,0.024873433634638786,0.17978373169898987,3.494870901107788,73609.8125,0.018864158540964127,99.99830722808838,589824,Convolution,3,"[256, 256, 3, 3]"
layer3.4.conv3.weight,0.03671472147107124,0.24113652110099792,3.3915913105010986,118421.6171875,0.027762319892644882,99.99885559082031,262144,Convolution,3,"[1024, 256, 1, 1]"
layer3.1.conv3.weight,0.037101730704307556,0.3348017632961273,3.3725783824920654,133767.078125,0.028148137032985687,99.99847412109375,262144,Convolution,3,"[1024, 256, 1, 1]"
layer4.0.conv1.weight,0.051629774272441864,0.3196789026260376,3.3659512996673584,130349.6171875,0.039021093398332596,99.99942779541016,524288,Convolution,4,"[512, 1024, 1, 1]"
layer3.3.conv2.weight,0.02485554665327072,0.17225608229637146,3.363203763961792,72544.0625,0.018807202577590942,99.99881386756897,589824,Convolution,3,"[256, 256, 3, 3]"
layer4.0.conv3.weight,0.026561029255390167,0.24913810193538666,3.3106889724731445,62541.62109375,0.020068716257810593,99.99704360961914,1048576,Convolution,4,"[2048, 512, 1, 1]"
layer3.5.conv3.weight,0.03691602870821953,0.274882972240448,3.2964842319488525,34260.9453125,0.027960697188973427,99.99771118164062,262144,Convolution,3,"[1024, 256, 1, 1]"
layer3.2.conv3.weight,0.036856986582279205,0.27024754881858826,3.116694450378418,58363.2265625,0.027844032272696495,99.99847412109375,262144,Convolution,3,"[1024, 256, 1, 1]"
layer4.2.conv3.weight,0.025908086448907852,0.18510811030864716,2.967743396759033,89722.8671875,0.019605837762355804,99.99685287475586,1048576,Convolution,4,"[2048, 512, 1, 1]"
layer1.1.conv2.weight,0.049413904547691345,0.4044708013534546,2.8313589096069336,8922.013671875,0.03752421960234642,100.0,36864,Convolution,1,"[64, 64, 3, 3]"
layer3.3.conv3.weight,0.03670331463217735,0.24122759699821472,2.7560203075408936,25437.46484375,0.02779453992843628,99.9969482421875,262144,Convolution,3,"[1024, 256, 1, 1]"
layer1.2.conv2.weight,0.05003782734274864,0.2659560739994049,2.755923271179199,6455.54296875,0.037894733250141144,100.0,36864,Convolution,1,"[64, 64, 3, 3]"
layer2.1.conv2.weight,0.03471760451793671,0.23532924056053162,2.753664970397949,22744.345703125,0.02639944665133953,99.99796748161316,147456,Convolution,2,"[128, 128, 3, 3]"
layer1.1.conv3.weight,0.0726245790719986,0.378500759601593,2.696833372116089,7166.11376953125,0.054086536169052124,100.0,16384,Convolution,1,"[256, 64, 1, 1]"
layer3.0.conv1.weight,0.07251359522342682,0.42800480127334595,2.665950059890747,46358.0625,0.05496573448181152,100.0,131072,Convolution,3,"[256, 512, 1, 1]"
layer2.2.conv2.weight,0.03521157428622246,0.26238030195236206,2.637387275695801,11158.9228515625,0.02676878310739994,99.99796748161316,147456,Convolution,2,"[128, 128, 3, 3]"
