layer_name,channel_index,weight_index,weight_id,baseline_value,unlearned_value,absolute_change,relative_change,rank_in_channel,channel_total_change
layer3.0.conv2.weight,56,709,layer3.0.conv2.weight_ch56_w709,-1.910304035845911e-06,0.0033460648264735937,0.0033479752019047737,1752.587646484375,5,86.99658966064453
layer4.0.conv2.weight,9,2101,layer4.0.conv2.weight_ch9_w2101,-4.750332664116286e-06,0.0070655616000294685,0.007070311810821295,1488.3824462890625,2,66.4863510131836
layer3.0.conv2.weight,175,2066,layer3.0.conv2.weight_ch175_w2066,-1.524469189462252e-05,-0.01817738078534603,0.018162136897444725,1191.37451171875,2,154.61886596679688
layer4.0.conv2.weight,9,3215,layer4.0.conv2.weight_ch9_w3215,9.671790394349955e-06,0.010837990790605545,0.010828319005668163,1119.5775146484375,3,66.4863510131836
layer3.5.conv2.weight,98,386,layer3.5.conv2.weight_ch98_w386,-5.236820470599923e-06,-0.0052200742065906525,0.00521483737975359,995.8021850585938,2,613.1883544921875
layer3.1.conv2.weight,123,2278,layer3.1.conv2.weight_ch123_w2278,9.026070074469317e-06,0.007017018273472786,0.0070079923607409,776.4168090820312,2,416.78753662109375
layer3.0.conv2.weight,56,1771,layer3.0.conv2.weight_ch56_w1771,1.602518568688538e-05,-0.01227625273168087,0.012292277999222279,767.0599365234375,6,86.99658966064453
layer4.0.conv2.weight,66,2676,layer4.0.conv2.weight_ch66_w2676,-1.980932938749902e-05,-0.014893997460603714,0.014874188229441643,750.8678588867188,2,63.52111053466797
layer4.0.conv2.weight,66,3546,layer4.0.conv2.weight_ch66_w3546,5.288412467052694e-06,0.003860871773213148,0.003855583257973194,729.0625,3,63.52111053466797
layer4.0.conv2.weight,9,1587,layer4.0.conv2.weight_ch9_w1587,-1.8724613255471922e-05,0.012255360372364521,0.012274084612727165,655.50537109375,4,66.4863510131836
layer4.0.conv2.weight,390,3365,layer4.0.conv2.weight_ch390_w3365,-1.4233914953365456e-05,0.008869890123605728,0.008884124457836151,624.15185546875,2,186.58206176757812
layer3.0.conv2.weight,56,1837,layer3.0.conv2.weight_ch56_w1837,2.8487995678005973e-06,-0.0016294464003294706,0.0016322951996698976,572.9765014648438,7,86.99658966064453
layer4.0.conv2.weight,66,3668,layer4.0.conv2.weight_ch66_w3668,1.9430268366704695e-05,-0.011073214933276176,0.01109264511615038,570.8950805664062,4,63.52111053466797
layer3.0.conv2.weight,175,1147,layer3.0.conv2.weight_ch175_w1147,-0.00010585927520878613,-0.060434602200984955,0.06032874435186386,569.8956909179688,3,154.61886596679688
layer3.0.conv2.weight,230,2004,layer3.0.conv2.weight_ch230_w2004,1.3204090464569163e-05,-0.007278892211616039,0.0072920965030789375,552.2604370117188,2,96.54708862304688
layer4.0.conv2.weight,390,2264,layer4.0.conv2.weight_ch390_w2264,-3.63147773896344e-05,0.019922815263271332,0.01995912939310074,549.614501953125,3,186.58206176757812
layer3.1.conv2.weight,123,1948,layer3.1.conv2.weight_ch123_w1948,4.13065317843575e-05,0.021838581189513206,0.02179727517068386,527.6956176757812,3,416.78753662109375
layer4.1.conv2.weight,23,1613,layer4.1.conv2.weight_ch23_w1613,-3.232429298805073e-05,0.01682131178677082,0.016853636130690575,521.3922729492188,3,94.96405792236328
layer4.0.conv2.weight,66,976,layer4.0.conv2.weight_ch66_w976,-3.69676090485882e-05,0.01880551129579544,0.018842479214072227,509.702392578125,5,63.52111053466797
layer4.0.conv2.weight,66,2021,layer4.0.conv2.weight_ch66_w2021,1.4069266399019398e-05,0.006473721470683813,0.006459651980549097,459.1321105957031,6,63.52111053466797
layer4.0.conv2.weight,390,2026,layer4.0.conv2.weight_ch390_w2026,-3.8687328924424946e-05,0.017573323100805283,0.01761201024055481,455.23974609375,4,186.58206176757812
layer3.0.conv2.weight,56,829,layer3.0.conv2.weight_ch56_w829,-1.036276785271184e-06,0.0004536701017059386,0.00045470637269318104,438.7885437011719,8,86.99658966064453
layer3.5.conv2.weight,98,757,layer3.5.conv2.weight_ch98_w757,-3.2050133995653596e-06,0.0012749392772093415,0.0012781443074345589,398.7953186035156,3,613.1883544921875
layer4.1.conv2.weight,23,1927,layer4.1.conv2.weight_ch23_w1927,-3.788530739257112e-05,-0.012869357131421566,0.012831471860408783,338.69256591796875,4,94.96405792236328
layer3.5.conv2.weight,98,1921,layer3.5.conv2.weight_ch98_w1921,8.532630454283208e-05,-0.02694251760840416,0.02702784352004528,316.7586364746094,4,613.1883544921875
layer3.0.conv2.weight,230,1920,layer3.0.conv2.weight_ch230_w1920,0.00014382641529664397,-0.043459516018629074,0.04360334202647209,303.16644287109375,3,96.54708862304688
layer3.0.conv2.weight,175,2019,layer3.0.conv2.weight_ch175_w2019,5.37185842404142e-05,-0.015896335244178772,0.015950053930282593,296.9187316894531,4,154.61886596679688
layer3.0.conv2.weight,56,925,layer3.0.conv2.weight_ch56_w925,4.773551336256787e-05,0.013759775087237358,0.013712039217352867,287.2502746582031,9,86.99658966064453
layer4.1.conv2.weight,23,3189,layer4.1.conv2.weight_ch23_w3189,5.751363642048091e-05,0.015998438000679016,0.015940925106406212,277.1677551269531,5,94.96405792236328
layer4.0.conv2.weight,390,2629,layer4.0.conv2.weight_ch390_w2629,1.3844913155480754e-05,-0.003805604064837098,0.003819448873400688,275.8738098144531,5,186.58206176757812
conv1.weight,35,41,conv1.weight_ch35_w41,-0.0006875612307339907,0.1851857453584671,0.18587329983711243,270.33709716796875,2,161.6789093017578
layer4.0.conv2.weight,66,3754,layer4.0.conv2.weight_ch66_w3754,-2.5854551495285705e-05,-0.007010549772530794,0.006984695326536894,270.1534118652344,7,63.52111053466797
layer3.0.conv2.weight,230,1945,layer3.0.conv2.weight_ch230_w1945,-4.146089850110002e-05,-0.011103837750852108,0.011062377132475376,266.814697265625,4,96.54708862304688
layer4.0.conv2.weight,66,4539,layer4.0.conv2.weight_ch66_w4539,-4.3824657041113824e-05,0.010600641369819641,0.010644465684890747,242.88760375976562,8,63.52111053466797
layer3.0.conv2.weight,56,1072,layer3.0.conv2.weight_ch56_w1072,0.00010443104838486761,-0.025252899155020714,0.025357330217957497,242.8140869140625,10,86.99658966064453
layer4.1.conv2.weight,23,1132,layer4.1.conv2.weight_ch23_w1132,-4.554862607619725e-05,-0.010535482317209244,0.010489934124052525,230.3018798828125,6,94.96405792236328
layer4.0.conv2.weight,66,3921,layer4.0.conv2.weight_ch66_w3921,1.4594314961868804e-05,0.0033404577989131212,0.0033258635085076094,227.88760375976562,9,63.52111053466797
layer4.0.conv2.weight,390,2034,layer4.0.conv2.weight_ch390_w2034,3.258340439060703e-05,-0.00697610666975379,0.007008689921349287,215.09999084472656,6,186.58206176757812
layer2.0.conv2.weight,34,535,layer2.0.conv2.weight_ch34_w535,-0.00016721957945264876,-0.03520374745130539,0.03503652662038803,209.52406311035156,2,101.60781860351562
layer4.1.conv2.weight,23,1183,layer4.1.conv2.weight_ch23_w1183,9.506108472123742e-05,0.019340557977557182,0.01924549601972103,202.45399475097656,7,94.96405792236328
layer4.0.conv2.weight,390,629,layer4.0.conv2.weight_ch390_w629,8.938352402765304e-05,-0.017707644030451775,0.01779702678322792,199.10858154296875,7,186.58206176757812
layer4.0.conv2.weight,9,3996,layer4.0.conv2.weight_ch9_w3996,4.070033537573181e-05,-0.008011621423065662,0.008052322082221508,197.8441162109375,5,66.4863510131836
layer4.0.conv2.weight,9,4498,layer4.0.conv2.weight_ch9_w4498,6.048448267392814e-05,-0.011683328077197075,0.011743812821805477,194.16241455078125,6,66.4863510131836
layer4.0.conv2.weight,66,1085,layer4.0.conv2.weight_ch66_w1085,4.027979957754724e-05,0.0075223688036203384,0.007482089102268219,185.7528839111328,10,63.52111053466797
layer4.0.conv2.weight,390,2206,layer4.0.conv2.weight_ch390_w2206,-5.792848241981119e-05,-0.010688796639442444,0.010630868375301361,183.51712036132812,8,186.58206176757812
layer3.0.conv3.weight,71,31,layer3.0.conv3.weight_ch71_w31,0.00019947391410823911,0.035465724766254425,0.03526625037193298,176.79629516601562,2,64.28777313232422
layer4.0.conv2.weight,390,3315,layer4.0.conv2.weight_ch390_w3315,1.7283049601246603e-05,-0.0030279706697911024,0.003045253688469529,176.19886779785156,9,186.58206176757812
layer3.1.conv2.weight,123,1259,layer3.1.conv2.weight_ch123_w1259,5.080954360892065e-05,0.008515660651028156,0.008464851416647434,166.59963989257812,4,416.78753662109375
layer3.0.conv2.weight,230,676,layer3.0.conv2.weight_ch230_w676,-6.090109309297986e-05,-0.010087256319820881,0.010026355274021626,164.6334228515625,5,96.54708862304688
conv1.weight,23,87,conv1.weight_ch23_w87,0.0011416292982175946,-0.17923492193222046,0.1803765445947647,157.9992218017578,2,633.7078857421875
layer3.4.conv2.weight,200,2303,layer3.4.conv2.weight_ch200_w2303,2.11210353882052e-05,-0.003244312247261405,0.003265433246269822,154.60574340820312,2,262.2290954589844
layer4.0.conv2.weight,9,1184,layer4.0.conv2.weight_ch9_w1184,-8.115744276437908e-05,0.012308022007346153,0.012389179319143295,152.65611267089844,7,66.4863510131836
layer4.0.conv2.weight,390,4045,layer4.0.conv2.weight_ch390_w4045,-7.702877337578684e-05,-0.01163389626890421,0.011556867510080338,150.0331268310547,10,186.58206176757812
layer3.0.conv3.weight,269,42,layer3.0.conv3.weight_ch269_w42,-0.00032535637728869915,0.04840278625488281,0.04872814193367958,149.7685089111328,2,57.62220001220703
layer4.0.conv2.weight,9,863,layer4.0.conv2.weight_ch9_w863,7.300923607544973e-05,-0.01042009424418211,0.010493103414773941,143.72296142578125,8,66.4863510131836
layer4.0.conv2.weight,9,2407,layer4.0.conv2.weight_ch9_w2407,0.00013414987188298255,-0.018649432808160782,0.018783582374453545,140.01937866210938,9,66.4863510131836
layer3.0.conv3.weight,20,96,layer3.0.conv3.weight_ch20_w96,-3.8502123061334714e-05,-0.0053039132617414,0.005265410989522934,136.75637817382812,2,128.7906036376953
layer4.1.conv2.weight,23,692,layer4.1.conv2.weight_ch23_w692,3.4900091122835875e-05,-0.004667120054364204,0.0047020199708640575,134.72801208496094,8,94.96405792236328
layer3.4.conv2.weight,200,1458,layer3.4.conv2.weight_ch200_w1458,-9.41894541028887e-05,0.012510609813034534,0.012604799121618271,133.82388305664062,3,262.2290954589844
layer4.0.conv2.weight,9,2272,layer4.0.conv2.weight_ch9_w2272,7.209149043774232e-05,-0.009264823980629444,0.009336915798485279,129.5148162841797,10,66.4863510131836
layer3.1.conv2.weight,123,2286,layer3.1.conv2.weight_ch123_w2286,4.458853436517529e-05,-0.005657809320837259,0.005702397786080837,127.88932800292969,5,416.78753662109375
layer3.0.conv3.weight,20,24,layer3.0.conv3.weight_ch20_w24,-9.928650979418308e-05,-0.012677923776209354,0.012578637339174747,126.69029998779297,3,128.7906036376953
layer3.0.conv2.weight,230,432,layer3.0.conv2.weight_ch230_w432,1.0875700354517903e-05,0.001384665840305388,0.001373790088109672,126.31739044189453,6,96.54708862304688
layer3.0.conv2.weight,175,619,layer3.0.conv2.weight_ch175_w619,-0.0001247981854248792,-0.015234195627272129,0.01510939747095108,121.07064819335938,5,154.61886596679688
layer2.0.conv2.weight,34,1047,layer2.0.conv2.weight_ch34_w1047,-1.86717115866486e-05,-0.0022684079594910145,0.002249736338853836,120.48902893066406,3,101.60781860351562
layer3.0.conv2.weight,175,887,layer3.0.conv2.weight_ch175_w887,5.4713680583518e-05,0.00651856604963541,0.006463852245360613,118.13959503173828,6,154.61886596679688
conv1.weight,35,90,conv1.weight_ch35_w90,-0.0013952803565189242,-0.16549958288669586,0.16410429775714874,117.61385345458984,3,161.6789093017578
layer4.1.conv2.weight,23,1382,layer4.1.conv2.weight_ch23_w1382,2.8214444682816975e-05,0.003281105076894164,0.003252890659496188,115.29167938232422,9,94.96405792236328
layer3.1.conv2.weight,123,378,layer3.1.conv2.weight_ch123_w378,5.645659621222876e-05,0.0064853159710764885,0.006428859196603298,113.87259674072266,6,416.78753662109375
layer3.0.conv2.weight,230,823,layer3.0.conv2.weight_ch230_w823,5.934789442108013e-05,-0.006637975107878447,0.006697323173284531,112.84854125976562,7,96.54708862304688
conv1.weight,23,73,conv1.weight_ch23_w73,-0.0017008492723107338,-0.19281908869743347,0.1911182403564453,112.3663558959961,3,633.7078857421875
layer3.0.conv2.weight,230,1214,layer3.0.conv2.weight_ch230_w1214,0.0002804164541885257,-0.031117405742406845,0.03139782324433327,111.96855163574219,8,96.54708862304688
layer3.1.conv2.weight,123,1247,layer3.1.conv2.weight_ch123_w1247,-0.00012844300363212824,-0.014489314518868923,0.01436087116599083,111.80734252929688,7,416.78753662109375
layer3.0.conv2.weight,230,93,layer3.0.conv2.weight_ch230_w93,4.6582379582105204e-05,-0.005094702355563641,0.00514128478243947,110.36973571777344,9,96.54708862304688
layer3.5.conv2.weight,98,754,layer3.5.conv2.weight_ch98_w754,0.0001434300938853994,0.01562013104557991,0.015476700849831104,107.90413665771484,5,613.1883544921875
layer4.1.conv2.weight,23,2500,layer4.1.conv2.weight_ch23_w2500,0.0001348296646028757,0.014227800071239471,0.01409297063946724,104.52426147460938,10,94.96405792236328
layer3.4.conv2.weight,200,1630,layer3.4.conv2.weight_ch200_w1630,0.00013025036605540663,0.013428372330963612,0.013298122212290764,102.09661865234375,4,262.2290954589844
layer3.0.conv2.weight,230,744,layer3.0.conv2.weight_ch230_w744,0.000184217729838565,0.018850646913051605,0.018666429445147514,101.32808685302734,10,96.54708862304688
layer3.5.conv2.weight,98,1314,layer3.5.conv2.weight_ch98_w1314,0.0002807167766150087,0.028424492105841637,0.02814377471804619,100.25682830810547,6,613.1883544921875
layer3.5.conv2.weight,98,1980,layer3.5.conv2.weight_ch98_w1980,0.000152706285007298,0.01544598676264286,0.015293280594050884,100.1483383178711,7,613.1883544921875
conv1.weight,23,109,conv1.weight_ch23_w109,0.0003844054590445012,0.038591690361499786,0.0382072851061821,99.3931884765625,4,633.7078857421875
layer3.0.conv2.weight,175,1727,layer3.0.conv2.weight_ch175_w1727,-7.846267544664443e-05,-0.007289945147931576,0.007211482618004084,91.90972137451172,7,154.61886596679688
layer3.0.conv2.weight,175,459,layer3.0.conv2.weight_ch175_w459,0.00025359902065247297,0.022738832980394363,0.02248523384332657,88.66451263427734,8,154.61886596679688
conv1.weight,35,32,conv1.weight_ch35_w32,0.003014571499079466,0.26380690932273865,0.2607923448085785,86.51058197021484,4,161.6789093017578
layer3.0.conv3.weight,71,248,layer3.0.conv3.weight_ch71_w248,0.00017882105021271855,0.015238680876791477,0.015059859491884708,84.21748352050781,3,64.28777313232422
layer3.0.conv2.weight,175,2197,layer3.0.conv2.weight_ch175_w2197,-4.7930298023857176e-05,0.003939005080610514,0.003986935596913099,83.18194580078125,9,154.61886596679688
layer3.1.conv2.weight,123,2253,layer3.1.conv2.weight_ch123_w2253,-9.590215631760657e-05,-0.007982569746673107,0.007886667735874653,82.23660278320312,8,416.78753662109375
layer2.0.conv2.weight,34,578,layer2.0.conv2.weight_ch34_w578,-0.0001967769640032202,0.015873724594712257,0.016070501878857613,81.66861724853516,4,101.60781860351562
conv1.weight,35,57,conv1.weight_ch35_w57,0.0006456431583501399,-0.05180073529481888,0.052446380257606506,81.23121643066406,5,161.6789093017578
layer3.0.conv3.weight,902,183,layer3.0.conv3.weight_ch902_w183,-0.00029512145556509495,0.023485204204916954,0.023780325427651405,80.57809448242188,2,3978.547607421875
layer3.0.conv3.weight,793,176,layer3.0.conv3.weight_ch793_w176,0.0005055911024101079,-0.04023392125964165,0.0407395139336586,80.57798767089844,2,1097.4364013671875
layer3.1.conv2.weight,123,209,layer3.1.conv2.weight_ch123_w209,-0.0001456460595363751,-0.011663715355098248,0.011518069542944431,79.08260345458984,9,416.78753662109375
layer3.0.conv3.weight,793,230,layer3.0.conv3.weight_ch793_w230,0.0003877192211803049,-0.027696076780557632,0.028083795681595802,72.43333435058594,3,1097.4364013671875
layer3.4.conv2.weight,200,2171,layer3.4.conv2.weight_ch200_w2171,9.034112008521333e-05,-0.006437901873141527,0.0065282429568469524,72.26214599609375,5,262.2290954589844
conv1.weight,23,74,conv1.weight_ch23_w74,-0.002929596696048975,-0.2142871916294098,0.21135759353637695,72.1456298828125,5,633.7078857421875
layer3.4.conv2.weight,200,1237,layer3.4.conv2.weight_ch200_w1237,-0.00015406470629386604,-0.010942883789539337,0.010788818821310997,70.02783966064453,6,262.2290954589844
conv1.weight,35,15,conv1.weight_ch35_w15,0.0005747360992245376,0.04024907946586609,0.039674341678619385,69.0305404663086,6,161.6789093017578
layer3.0.conv3.weight,349,246,layer3.0.conv3.weight_ch349_w246,8.02277572802268e-05,-0.005435425788164139,0.005515653640031815,68.74993896484375,2,69.04865264892578
conv1.weight,23,116,conv1.weight_ch23_w116,-0.0006914939149282873,0.046065475791692734,0.04675696790218353,67.61732482910156,6,633.7078857421875
layer3.1.conv2.weight,123,1036,layer3.1.conv2.weight_ch123_w1036,-9.108046651817858e-05,-0.00620243651792407,0.0061113559640944,67.09842681884766,10,416.78753662109375
layer3.0.conv2.weight,175,283,layer3.0.conv2.weight_ch175_w283,6.687391578452662e-05,-0.004414936527609825,0.004481810610741377,67.01881408691406,10,154.61886596679688
layer3.5.conv2.weight,98,562,layer3.5.conv2.weight_ch98_w562,0.00033647523378022015,-0.0218584593385458,0.022194935008883476,65.96305847167969,8,613.1883544921875
layer3.4.conv2.weight,200,796,layer3.4.conv2.weight_ch200_w796,-0.00014205070328898728,0.009175112470984459,0.00931716337800026,65.59040832519531,7,262.2290954589844
layer3.5.conv2.weight,98,824,layer3.5.conv2.weight_ch98_w824,0.00019519118359312415,-0.012529538944363594,0.012724730186164379,65.19110870361328,9,613.1883544921875
conv1.weight,35,21,conv1.weight_ch35_w21,-0.0007908130064606667,0.0479421503841877,0.04873296245932579,61.62387466430664,7,161.6789093017578
layer3.5.conv2.weight,98,765,layer3.5.conv2.weight_ch98_w765,-0.0002315023448318243,0.013888495042920113,0.01411999762058258,60.99289321899414,10,613.1883544921875
conv1.weight,23,95,conv1.weight_ch23_w95,-0.0024506160989403725,-0.15015114843845367,0.14770053327083588,60.270774841308594,7,633.7078857421875
layer2.0.conv2.weight,34,942,layer2.0.conv2.weight_ch34_w942,-0.0004755911650136113,0.028058428317308426,0.028534019365906715,59.9969482421875,5,101.60781860351562
layer3.0.conv3.weight,20,137,layer3.0.conv3.weight_ch20_w137,0.00026481077657081187,-0.015159731730818748,0.015424542129039764,58.24740982055664,4,128.7906036376953
layer3.0.conv3.weight,71,147,layer3.0.conv3.weight_ch71_w147,0.00045255367876961827,-0.025722097605466843,0.026174651458859444,57.83767318725586,4,64.28777313232422
layer3.0.conv3.weight,269,250,layer3.0.conv3.weight_ch269_w250,0.00016674003563821316,0.009801416657865047,0.00963467638939619,57.782623291015625,3,57.62220001220703
layer3.0.conv3.weight,902,188,layer3.0.conv3.weight_ch902_w188,-0.0001897251495392993,-0.010497553274035454,0.010307827964425087,54.330318450927734,3,3978.547607421875
conv1.weight,35,81,conv1.weight_ch35_w81,0.004245126154273748,-0.22568382322788239,0.22992895543575287,54.16304397583008,8,161.6789093017578
layer3.0.conv3.weight,71,102,layer3.0.conv3.weight_ch71_w102,-0.00031317476532422006,-0.017042087391018867,0.01672891341149807,53.41718292236328,5,64.28777313232422
conv1.weight,23,16,conv1.weight_ch23_w16,-0.000927311135455966,0.04625680670142174,0.04718411713838577,50.88272476196289,8,633.7078857421875
layer2.0.conv2.weight,34,937,layer2.0.conv2.weight_ch34_w937,0.0002708400716073811,-0.013404636643826962,0.013675476424396038,50.4928092956543,6,101.60781860351562
layer3.0.conv3.weight,793,73,layer3.0.conv3.weight_ch793_w73,-0.0008029425516724586,0.03814684599637985,0.038949787616729736,48.50880813598633,4,1097.4364013671875
layer3.0.conv3.weight,651,213,layer3.0.conv3.weight_ch651_w213,-0.0005569877685047686,-0.027236610651016235,0.026679622009396553,47.89983367919922,2,241.58938598632812
conv1.weight,23,25,conv1.weight_ch23_w25,0.002457287861034274,0.11983554810285568,0.11737825721502304,47.76740264892578,9,633.7078857421875
layer3.0.conv3.weight,269,230,layer3.0.conv3.weight_ch269_w230,0.00033459687256254256,-0.01538233645260334,0.015716932713985443,46.97274398803711,4,57.62220001220703
conv1.weight,23,65,conv1.weight_ch23_w65,-0.0006067692302167416,-0.028642838820815086,0.028036069124937057,46.20549011230469,10,633.7078857421875
layer3.4.conv2.weight,200,1153,layer3.4.conv2.weight_ch200_w1153,-0.00022393387916963547,0.010044695809483528,0.010268629528582096,45.85563278198242,8,262.2290954589844
conv1.weight,35,94,conv1.weight_ch35_w94,-0.003967289812862873,-0.16542519629001617,0.16145791113376617,40.69728088378906,9,161.6789093017578
conv1.weight,35,82,conv1.weight_ch35_w82,0.005229533184319735,-0.20689600706100464,0.21212553977966309,40.56299591064453,10,161.6789093017578
layer3.4.conv2.weight,200,1542,layer3.4.conv2.weight_ch200_w1542,0.00013569547445513308,-0.0051107644103467464,0.005246459972113371,38.66348648071289,9,262.2290954589844
layer2.0.conv2.weight,34,883,layer2.0.conv2.weight_ch34_w883,-0.0005297157913446426,0.01901761069893837,0.019547326490283012,36.90153503417969,7,101.60781860351562
