layer_name,channel_index,weight_index,weight_id,baseline_value,unlearned_value,absolute_change,relative_change,rank_in_channel,channel_total_change
layer4.1.conv2.weight,250,2083,layer4.1.conv2.weight_ch250_w2083,5.419741682999302e-06,-0.009069775231182575,0.009075194597244263,1674.469970703125,2,176.82476806640625
layer3.0.conv2.weight,124,1645,layer3.0.conv2.weight_ch124_w1645,1.950738806044683e-05,0.03039437159895897,0.030374864116311073,1557.0953369140625,2,81.93621063232422
layer4.0.conv2.weight,449,2766,layer4.0.conv2.weight_ch449_w2766,-1.0068965821119491e-05,-0.013507246039807796,0.013497177511453629,1340.4730224609375,2,109.19194793701172
layer4.0.conv3.weight,801,141,layer4.0.conv3.weight_ch801_w141,1.9214458006899804e-05,0.024517035111784935,0.02449782006442547,1274.968017578125,2,134.92544555664062
layer4.0.conv3.weight,801,151,layer4.0.conv3.weight_ch801_w151,-5.803525255032582e-06,0.007301737554371357,0.007307541090995073,1259.155517578125,3,134.92544555664062
layer3.0.conv2.weight,124,1863,layer3.0.conv2.weight_ch124_w1863,5.169707947061397e-06,-0.005483048502355814,0.0054882182739675045,1061.61083984375,3,81.93621063232422
layer4.1.conv2.weight,250,309,layer4.1.conv2.weight_ch250_w309,1.2392250937409699e-05,0.012202674522995949,0.012190282344818115,983.7020263671875,3,176.82476806640625
conv1.weight,7,88,conv1.weight_ch7_w88,0.0003776460071094334,0.31679970026016235,0.3164220452308655,837.8800048828125,3,141.45556640625
layer4.0.conv2.weight,449,4025,layer4.0.conv2.weight_ch449_w4025,-2.229391611763276e-05,0.01787780411541462,0.017900098115205765,802.9140625,3,109.19194793701172
conv1.weight,7,74,conv1.weight_ch7_w74,-0.00012942191096954048,-0.08841905742883682,0.08828963339328766,682.1845703125,4,141.45556640625
layer3.4.conv2.weight,79,1330,layer3.4.conv2.weight_ch79_w1330,-1.4220269804354757e-05,0.009414859116077423,0.009429079480469227,663.0731811523438,3,103.99076843261719
layer4.0.conv3.weight,339,328,layer4.0.conv3.weight_ch339_w328,-3.043650031031575e-05,-0.018446676433086395,0.01841624081134796,605.0709228515625,2,388.56982421875
layer4.0.conv2.weight,10,2152,layer4.0.conv2.weight_ch10_w2152,-1.1090702173532918e-05,-0.006372194271534681,0.006361103616654873,573.5528564453125,3,125.53005981445312
layer4.0.conv3.weight,1720,155,layer4.0.conv3.weight_ch1720_w155,-2.5248247766285203e-05,0.013642597943544388,0.013667846098542213,541.33837890625,2,63.19289016723633
layer4.0.conv2.weight,449,4570,layer4.0.conv2.weight_ch449_w4570,7.475433085346594e-05,0.03774234652519226,0.037667591124773026,503.88507080078125,4,109.19194793701172
layer3.4.conv2.weight,79,1163,layer3.4.conv2.weight_ch79_w1163,1.2041010450047906e-05,0.0056283301673829556,0.005616289097815752,466.4300537109375,4,103.99076843261719
layer3.2.conv2.weight,97,560,layer3.2.conv2.weight_ch97_w560,2.5595738406991586e-05,0.0113633768633008,0.011337781324982643,442.955810546875,2,84.8753433227539
layer3.0.conv2.weight,124,1681,layer3.0.conv2.weight_ch124_w1681,0.00014899390225764364,-0.06172974780201912,0.061878740787506104,415.310546875,4,81.93621063232422
conv1.weight,18,128,conv1.weight_ch18_w128,-0.0007326405611820519,-0.29527169466018677,0.29453906416893005,402.0239562988281,2,138.72760009765625
layer4.1.conv2.weight,250,1453,layer4.1.conv2.weight_ch250_w1453,7.427031960105523e-05,0.028491929173469543,0.02841765806078911,382.62469482421875,4,176.82476806640625
layer3.2.conv2.weight,97,133,layer3.2.conv2.weight_ch97_w133,-3.792288407566957e-05,-0.01358366385102272,0.013545741327106953,357.1917419433594,3,84.8753433227539
layer4.0.conv2.weight,10,1229,layer4.0.conv2.weight_ch10_w1229,2.144623431377113e-05,-0.0068875630386173725,0.0069090090692043304,322.1548767089844,4,125.53005981445312
layer2.3.conv2.weight,78,1071,layer2.3.conv2.weight_ch78_w1071,0.00015737309877295047,-0.04648261144757271,0.04663998633623123,296.3656921386719,3,64.7663345336914
layer4.1.conv2.weight,7,3500,layer4.1.conv2.weight_ch7_w3500,-2.0022060198243707e-05,-0.00592743931338191,0.0059074172750115395,295.0454406738281,3,120.09642028808594
conv1.weight,18,76,conv1.weight_ch18_w76,0.000295044417725876,-0.08149797469377518,0.08179301768541336,277.22271728515625,3,138.72760009765625
layer4.0.conv2.weight,10,1772,layer4.0.conv2.weight_ch10_w1772,-3.3648349926806986e-05,-0.008954386226832867,0.00892073754221201,265.11663818359375,5,125.53005981445312
layer4.1.conv2.weight,250,4525,layer4.1.conv2.weight_ch250_w4525,-5.96798890910577e-05,-0.01577717810869217,0.01571749895811081,263.3634033203125,5,176.82476806640625
layer3.4.conv2.weight,79,542,layer3.4.conv2.weight_ch79_w542,6.114417919889092e-05,-0.015788229182362556,0.01584937423467636,259.213134765625,5,103.99076843261719
layer4.0.conv2.weight,10,2916,layer4.0.conv2.weight_ch10_w2916,2.2980959329288453e-05,0.0058944555930793285,0.005871474742889404,255.49302673339844,6,125.53005981445312
layer4.0.conv2.weight,10,1572,layer4.0.conv2.weight_ch10_w1572,4.790828825207427e-05,0.011496569961309433,0.011448661796748638,238.9703826904297,7,125.53005981445312
layer4.0.conv2.weight,449,930,layer4.0.conv2.weight_ch449_w930,1.2333821359788999e-05,0.0028937042225152254,0.002881370484828949,233.61538696289062,5,109.19194793701172
layer4.1.conv2.weight,7,105,layer4.1.conv2.weight_ch7_w105,-2.3989523469936103e-05,0.005540136713534594,0.005564126186072826,231.93983459472656,4,120.09642028808594
layer4.0.conv2.weight,449,1588,layer4.0.conv2.weight_ch449_w1588,-4.9750735342968255e-05,-0.011482381261885166,0.011432630941271782,229.79823303222656,6,109.19194793701172
layer3.4.conv2.weight,79,1507,layer3.4.conv2.weight_ch79_w1507,3.307852239231579e-05,0.007424467243254185,0.007391388528048992,223.4497833251953,6,103.99076843261719
layer4.0.conv3.weight,137,133,layer4.0.conv3.weight_ch137_w133,7.778435974614695e-05,-0.016252601519227028,0.016330385580658913,209.9443359375,2,157.4682159423828
layer3.4.conv2.weight,79,1046,layer3.4.conv2.weight_ch79_w1046,-6.796304660383612e-05,0.01376593578606844,0.013833899050951004,203.55030822753906,7,103.99076843261719
layer4.0.conv2.weight,449,4168,layer4.0.conv2.weight_ch449_w4168,2.8730784833896905e-05,0.005842776037752628,0.005814045201987028,202.3629150390625,7,109.19194793701172
layer4.0.conv2.weight,449,3599,layer4.0.conv2.weight_ch449_w3599,-0.0001994387712329626,-0.039875328540802,0.039675891399383545,198.9376983642578,8,109.19194793701172
layer3.2.conv2.weight,97,1926,layer3.2.conv2.weight_ch97_w1926,-8.478116797050461e-05,0.016391733661293983,0.01647651568055153,194.34169006347656,4,84.8753433227539
layer4.0.conv2.weight,10,1209,layer4.0.conv2.weight_ch10_w1209,8.264896314358339e-05,0.015643535181879997,0.015560885891318321,188.27684020996094,8,125.53005981445312
layer4.1.conv2.weight,250,1448,layer4.1.conv2.weight_ch250_w1448,4.875856393482536e-05,-0.009082864969968796,0.009131623432040215,187.28245544433594,6,176.82476806640625
layer4.0.conv2.weight,449,2999,layer4.0.conv2.weight_ch449_w2999,4.2288222175557166e-05,0.00788070447742939,0.007838415913283825,185.35694885253906,9,109.19194793701172
layer4.0.conv2.weight,449,1744,layer4.0.conv2.weight_ch449_w1744,-4.7755122068338096e-05,-0.008546438999474049,0.00849868357181549,177.96380615234375,10,109.19194793701172
layer3.0.conv2.weight,124,1918,layer3.0.conv2.weight_ch124_w1918,-0.00010009182733483613,-0.01747135818004608,0.017371267080307007,173.5532989501953,5,81.93621063232422
layer4.1.conv2.weight,7,3408,layer4.1.conv2.weight_ch7_w3408,-4.5667082304134965e-05,-0.007671799976378679,0.007626133039593697,166.9940948486328,5,120.09642028808594
conv1.weight,7,115,conv1.weight_ch7_w115,0.0008554921369068325,0.1393774449825287,0.1385219544172287,161.9207763671875,5,141.45556640625
layer4.1.conv2.weight,250,3025,layer4.1.conv2.weight_ch250_w3025,-0.00014462543185800314,0.02228795364499092,0.02243257872760296,155.10812377929688,7,176.82476806640625
conv1.weight,18,26,conv1.weight_ch18_w26,0.0015418112743645906,0.2387678623199463,0.23722605407238007,153.86192321777344,4,138.72760009765625
layer3.2.conv2.weight,97,1705,layer3.2.conv2.weight_ch97_w1705,0.00012123963824706152,-0.01840909756720066,0.018530337139964104,152.84059143066406,5,84.8753433227539
layer3.0.conv2.weight,124,1316,layer3.0.conv2.weight_ch124_w1316,5.220306047704071e-05,-0.007841494865715504,0.007893698289990425,151.21141052246094,6,81.93621063232422
layer3.4.conv2.weight,121,1786,layer3.4.conv2.weight_ch121_w1786,-8.865213021636009e-05,0.01315224263817072,0.013240894302725792,149.35787963867188,2,83.54065704345703
layer3.0.conv2.weight,124,309,layer3.0.conv2.weight_ch124_w309,7.638789247721434e-05,0.010820820927619934,0.010744432918727398,140.65623474121094,7,81.93621063232422
layer4.1.conv2.weight,7,292,layer4.1.conv2.weight_ch7_w292,-5.474689169204794e-05,0.007480906788259745,0.007535653654485941,137.64532470703125,6,120.09642028808594
layer4.1.conv2.weight,250,2744,layer4.1.conv2.weight_ch250_w2744,2.375273106736131e-05,-0.0032265286426991224,0.0032502813264727592,136.8382110595703,8,176.82476806640625
layer4.0.conv2.weight,10,3946,layer4.0.conv2.weight_ch10_w3946,-1.869512561825104e-05,0.002532368525862694,0.0025510636623948812,136.45608520507812,9,125.53005981445312
layer4.1.conv2.weight,7,633,layer4.1.conv2.weight_ch7_w633,5.547123873839155e-05,0.00760089885443449,0.007545427419245243,136.02413940429688,7,120.09642028808594
layer3.4.conv2.weight,79,1187,layer3.4.conv2.weight_ch79_w1187,4.0837141568772495e-05,0.005515811964869499,0.005474974866956472,134.06851196289062,8,103.99076843261719
layer4.0.conv3.weight,1720,91,layer4.0.conv3.weight_ch1720_w91,8.058077946770936e-05,0.010804839432239532,0.010724258609116077,133.08705139160156,3,63.19289016723633
layer3.4.conv2.weight,121,1617,layer3.4.conv2.weight_ch121_w1617,-6.166812090668827e-05,0.008123667910695076,0.008185336366295815,132.7320556640625,3,83.54065704345703
layer4.1.conv2.weight,250,2291,layer4.1.conv2.weight_ch250_w2291,-0.00011099613038823009,-0.014428995549678802,0.014317999593913555,128.9954833984375,9,176.82476806640625
layer4.0.conv3.weight,1686,454,layer4.0.conv3.weight_ch1686_w454,8.283073839265853e-05,0.010654056444764137,0.010571225546300411,127.62442779541016,2,387.46258544921875
layer3.0.conv2.weight,124,1927,layer3.0.conv2.weight_ch124_w1927,0.00014996304525993764,0.01927587203681469,0.019125908613204956,127.5374755859375,8,81.93621063232422
layer4.0.conv2.weight,10,1034,layer4.0.conv2.weight_ch10_w1034,7.800247840350494e-05,-0.009797404520213604,0.009875407442450523,126.60376739501953,10,125.53005981445312
conv1.weight,18,123,conv1.weight_ch18_w123,-0.0018564420752227306,-0.2280866503715515,0.2262302041053772,121.86225128173828,5,138.72760009765625
conv1.weight,7,65,conv1.weight_ch7_w65,-0.0017207764321938157,0.20681384205818176,0.2085346132516861,121.18634796142578,6,141.45556640625
layer4.1.conv2.weight,7,2287,layer4.1.conv2.weight_ch7_w2287,-4.562653339235112e-05,0.005267431493848562,0.005313057918101549,116.44667053222656,8,120.09642028808594
layer3.0.conv2.weight,124,1749,layer3.0.conv2.weight_ch124_w1749,-4.30727559432853e-05,0.00496373837813735,0.005006811115890741,116.24079132080078,9,81.93621063232422
layer3.2.conv2.weight,97,622,layer3.2.conv2.weight_ch97_w622,0.0001095924963010475,-0.01259478460997343,0.012704377062618732,115.92378234863281,6,84.8753433227539
layer4.1.conv2.weight,250,4402,layer4.1.conv2.weight_ch250_w4402,0.0001093350219889544,-0.012273264117538929,0.012382599525153637,113.25373077392578,10,176.82476806640625
layer4.1.conv2.weight,7,2838,layer4.1.conv2.weight_ch7_w2838,-9.331056935479864e-05,0.01036502793431282,0.01045833807438612,112.0809555053711,9,120.09642028808594
layer3.0.conv2.weight,124,2233,layer3.0.conv2.weight_ch124_w2233,-0.00019250075274612755,-0.021490978077054024,0.021298477426171303,110.64100646972656,10,81.93621063232422
layer4.0.conv3.weight,801,240,layer4.0.conv3.weight_ch801_w240,-0.00011066536535508931,-0.011987152509391308,0.011876487173140049,107.31891632080078,4,134.92544555664062
layer3.4.conv2.weight,121,1464,layer3.4.conv2.weight_ch121_w1464,-6.599103653570637e-05,-0.007117466535419226,0.007051475346088409,106.85504913330078,4,83.54065704345703
layer3.4.conv2.weight,121,805,layer3.4.conv2.weight_ch121_w805,6.884522008476779e-05,0.006946252658963203,0.006877407431602478,99.89665985107422,5,83.54065704345703
layer4.1.conv2.weight,7,2912,layer4.1.conv2.weight_ch7_w2912,-0.00013696571113541722,0.013258715160191059,0.013395681045949459,97.80316925048828,10,120.09642028808594
layer3.4.conv2.weight,121,2132,layer3.4.conv2.weight_ch121_w2132,-6.710585148539394e-05,0.0063087595626711845,0.0063758655451238155,95.0120620727539,6,83.54065704345703
conv1.weight,7,93,conv1.weight_ch7_w93,0.0010155432391911745,-0.09051468223333359,0.0915302261710167,90.12932586669922,7,141.45556640625
conv1.weight,7,87,conv1.weight_ch7_w87,-0.0036775090266019106,0.31093332171440125,0.3146108388900757,85.54998779296875,8,141.45556640625
layer4.0.conv3.weight,1686,397,layer4.0.conv3.weight_ch1686_w397,0.00020292460976634175,-0.017138473689556122,0.01734139770269394,85.45734405517578,3,387.46258544921875
layer2.3.conv2.weight,78,934,layer2.3.conv2.weight_ch78_w934,-0.000320084800478071,0.02663886733353138,0.026958951726555824,84.22440338134766,4,64.7663345336914
conv1.weight,7,18,conv1.weight_ch7_w18,0.0017087050946429372,0.1382961869239807,0.1365874856710434,79.9362564086914,9,141.45556640625
layer3.4.conv2.weight,79,899,layer3.4.conv2.weight_ch79_w899,-0.00011155597894685343,0.008408555760979652,0.008520111441612244,76.37521362304688,9,103.99076843261719
layer3.4.conv2.weight,79,848,layer3.4.conv2.weight_ch79_w848,-0.000237353247939609,-0.017820697277784348,0.017583344131708145,74.0809097290039,10,103.99076843261719
conv1.weight,18,72,conv1.weight_ch18_w72,-0.0018982928013429046,-0.14095281064510345,0.13905452191829681,73.25241088867188,6,138.72760009765625
layer3.0.conv1.weight,30,497,layer3.0.conv1.weight_ch30_w497,-0.0005843999097123742,-0.04110143333673477,0.04051703214645386,69.33100128173828,2,501.85064697265625
conv1.weight,7,68,conv1.weight_ch7_w68,0.0013167951256036758,0.09080740809440613,0.0894906148314476,67.96092224121094,10,141.45556640625
layer3.2.conv2.weight,97,1771,layer3.2.conv2.weight_ch97_w1771,-0.00024777959333732724,0.016238179057836533,0.01648595929145813,66.53477478027344,7,84.8753433227539
layer4.0.conv3.weight,801,377,layer4.0.conv3.weight_ch801_w377,0.00013983517419546843,-0.009065535850822926,0.009205371141433716,65.83015441894531,5,134.92544555664062
layer3.4.conv2.weight,121,1998,layer3.4.conv2.weight_ch121_w1998,0.00010358819417888299,-0.00667301332578063,0.006776601541787386,65.41866302490234,7,83.54065704345703
conv1.weight,18,59,conv1.weight_ch18_w59,0.0015992491971701384,-0.0956655889749527,0.0972648411989212,60.81906509399414,7,138.72760009765625
layer3.0.conv1.weight,30,237,layer3.0.conv1.weight_ch30_w237,-0.0002209222875535488,0.013150063343346119,0.01337098516523838,60.52347946166992,3,501.85064697265625
layer4.0.conv3.weight,339,390,layer4.0.conv3.weight_ch339_w390,-0.00029590565827675164,-0.01767313852906227,0.017377233132719994,58.7255859375,3,388.56982421875
conv1.weight,18,129,conv1.weight_ch18_w129,-0.005592296365648508,0.30143633484840393,0.3070286214351654,54.90206527709961,8,138.72760009765625
layer3.0.conv1.weight,30,180,layer3.0.conv1.weight_ch30_w180,0.0008485904545523226,0.046934545040130615,0.04608595371246338,54.30883026123047,4,501.85064697265625
conv1.weight,61,67,conv1.weight_ch61_w67,-0.002273265505209565,-0.12211005389690399,0.11983678489923477,52.715702056884766,2,104.68965911865234
layer3.2.conv2.weight,97,1009,layer3.2.conv2.weight_ch97_w1009,-0.0002174625697080046,-0.011584852822124958,0.011367389932274818,52.272857666015625,8,84.8753433227539
layer3.4.conv2.weight,121,2112,layer3.4.conv2.weight_ch121_w2112,0.000195343978703022,-0.009835529141128063,0.010030873119831085,51.34979248046875,8,83.54065704345703
layer4.0.conv3.weight,339,4,layer4.0.conv3.weight_ch339_w4,-0.00037984608206897974,0.018749866634607315,0.019129712134599686,50.36174774169922,4,388.56982421875
layer3.2.conv2.weight,97,701,layer3.2.conv2.weight_ch97_w701,0.00018461460422258824,0.00941112358123064,0.009226509369909763,49.97713851928711,9,84.8753433227539
layer4.0.conv3.weight,1720,43,layer4.0.conv3.weight_ch1720_w43,-0.00034355043317191303,-0.01717248745262623,0.016828937456011772,48.985347747802734,4,63.19289016723633
layer4.0.conv3.weight,243,96,layer4.0.conv3.weight_ch243_w96,-0.00031898243469186127,-0.01511217001825571,0.014793187379837036,46.376182556152344,2,138.02099609375
layer3.4.conv2.weight,121,1103,layer3.4.conv2.weight_ch121_w1103,0.0003920544986613095,0.01829146035015583,0.01789940521121025,45.655399322509766,9,83.54065704345703
layer4.0.conv3.weight,801,382,layer4.0.conv3.weight_ch801_w382,-0.0006055720150470734,0.02683383971452713,0.027439411729574203,45.31155776977539,6,134.92544555664062
layer4.0.conv3.weight,137,104,layer4.0.conv3.weight_ch137_w104,0.0005283524515107274,0.02418028749525547,0.023651935160160065,44.76544952392578,3,157.4682159423828
layer4.0.conv3.weight,243,231,layer4.0.conv3.weight_ch243_w231,0.0004228540346957743,-0.018021326512098312,0.018444180488586426,43.618316650390625,3,138.02099609375
conv1.weight,18,74,conv1.weight_ch18_w74,-0.008966012857854366,-0.39277133345603943,0.3838053345680237,42.80669021606445,9,138.72760009765625
layer4.0.conv3.weight,801,90,layer4.0.conv3.weight_ch801_w90,0.0007102710660547018,-0.029665259644389153,0.030375530943274498,42.766109466552734,7,134.92544555664062
layer3.2.conv2.weight,97,1371,layer3.2.conv2.weight_ch97_w1371,0.0001860952324932441,-0.007735531777143478,0.007921626791357994,42.567596435546875,10,84.8753433227539
conv1.weight,18,68,conv1.weight_ch18_w68,0.0019012317061424255,0.08089971542358398,0.07899848371744156,41.551212310791016,10,138.72760009765625
layer3.4.conv2.weight,121,252,layer3.4.conv2.weight_ch121_w252,-0.00012952768884133548,-0.005509468261152506,0.005379940383136272,41.53506088256836,10,83.54065704345703
layer4.0.conv3.weight,1720,20,layer4.0.conv3.weight_ch1720_w20,0.0005026622675359249,-0.019283819943666458,0.01978648267686367,39.363372802734375,5,63.19289016723633
layer4.0.conv3.weight,339,108,layer4.0.conv3.weight_ch339_w108,-0.00046872717211954296,-0.018642600625753403,0.01817387342453003,38.77281951904297,5,388.56982421875
layer4.0.conv3.weight,211,218,layer4.0.conv3.weight_ch211_w218,-0.0002787073899526149,-0.010901425965130329,0.010622718371450901,38.11423110961914,2,167.65431213378906
layer4.0.conv3.weight,137,168,layer4.0.conv3.weight_ch137_w168,0.0005157926352694631,-0.019072191789746284,0.019587984308600426,37.976470947265625,4,157.4682159423828
conv1.weight,61,60,conv1.weight_ch61_w60,-0.003140290267765522,-0.1220407709479332,0.11890047788619995,37.86289596557617,3,104.68965911865234
layer4.0.conv3.weight,137,424,layer4.0.conv3.weight_ch137_w424,-8.4276485722512e-05,0.0029461083468049765,0.0030303848907351494,35.95765686035156,5,157.4682159423828
layer4.0.conv3.weight,243,322,layer4.0.conv3.weight_ch243_w322,0.0003503974585328251,0.012745380401611328,0.012394983321428299,35.37406921386719,4,138.02099609375
layer4.0.conv3.weight,339,188,layer4.0.conv3.weight_ch339_w188,-0.0006435749819502234,0.0205124132335186,0.021155988797545433,32.87260818481445,6,388.56982421875
layer4.0.conv3.weight,339,64,layer4.0.conv3.weight_ch339_w64,0.0003929253725800663,-0.012353471480309963,0.012746396474540234,32.43973922729492,7,388.56982421875
conv1.weight,61,52,conv1.weight_ch61_w52,0.0033628183882683516,-0.10436930507421494,0.1077321246266365,32.036258697509766,4,104.68965911865234
layer4.0.conv3.weight,801,375,layer4.0.conv3.weight_ch801_w375,0.0004674508236348629,-0.013936029747128487,0.014403481036424637,30.81282615661621,8,134.92544555664062
layer4.0.conv3.weight,137,46,layer4.0.conv3.weight_ch137_w46,-0.0004610066825989634,0.01364621240645647,0.014107218943536282,30.60089874267578,6,157.4682159423828
layer3.0.conv1.weight,30,241,layer3.0.conv1.weight_ch30_w241,0.0011402643285691738,0.03538581728935242,0.034245554357767105,30.032997131347656,5,501.85064697265625
layer4.0.conv3.weight,339,305,layer4.0.conv3.weight_ch339_w305,0.0005110306083224714,-0.014626452699303627,0.01513748336583376,29.62148094177246,8,388.56982421875
layer4.0.conv3.weight,243,34,layer4.0.conv3.weight_ch243_w34,-0.000206826240173541,-0.005988242104649544,0.0057814158499240875,27.9530086517334,5,138.02099609375
