layer_name,channel_index,channel_id,mean_relative_change
layer3.3.conv3.weight,379,layer3.3.conv3.weight_ch379,2.322092056274414
layer3.4.conv3.weight,744,layer3.4.conv3.weight_ch744,2.321504592895508
layer3.3.conv3.weight,863,layer3.3.conv3.weight_ch863,2.3204922676086426
layer3.2.conv2.weight,186,layer3.2.conv2.weight_ch186,2.3204050064086914
layer4.0.conv3.weight,4,layer4.0.conv3.weight_ch4,2.319974899291992
layer4.0.conv3.weight,1621,layer4.0.conv3.weight_ch1621,2.319821834564209
layer4.0.conv3.weight,1307,layer4.0.conv3.weight_ch1307,2.319786548614502
layer3.5.conv3.weight,963,layer3.5.conv3.weight_ch963,2.3185081481933594
layer3.0.conv3.weight,813,layer3.0.conv3.weight_ch813,2.3181703090667725
layer2.1.conv3.weight,194,layer2.1.conv3.weight_ch194,2.318103551864624
layer4.0.conv3.weight,207,layer4.0.conv3.weight_ch207,2.3176565170288086
layer3.3.conv3.weight,134,layer3.3.conv3.weight_ch134,2.3160762786865234
layer3.5.conv3.weight,891,layer3.5.conv3.weight_ch891,2.3156702518463135
layer4.0.conv3.weight,1165,layer4.0.conv3.weight_ch1165,2.3153836727142334
layer3.4.conv3.weight,341,layer3.4.conv3.weight_ch341,2.3152353763580322
layer4.1.conv1.weight,340,layer4.1.conv1.weight_ch340,2.315190553665161
layer3.1.conv3.weight,78,layer3.1.conv3.weight_ch78,2.3151636123657227
layer3.5.conv3.weight,247,layer3.5.conv3.weight_ch247,2.3150806427001953
layer3.4.conv3.weight,546,layer3.4.conv3.weight_ch546,2.315049171447754
layer3.5.conv3.weight,595,layer3.5.conv3.weight_ch595,2.314866542816162
layer4.0.conv3.weight,424,layer4.0.conv3.weight_ch424,2.3146650791168213
layer3.2.conv3.weight,122,layer3.2.conv3.weight_ch122,2.314602851867676
layer3.4.conv3.weight,485,layer3.4.conv3.weight_ch485,2.312807321548462
layer3.3.conv3.weight,148,layer3.3.conv3.weight_ch148,2.312429666519165
layer4.0.conv3.weight,1202,layer4.0.conv3.weight_ch1202,2.312373638153076
layer3.0.conv3.weight,841,layer3.0.conv3.weight_ch841,2.312349557876587
layer4.0.conv3.weight,106,layer4.0.conv3.weight_ch106,2.312088966369629
layer4.1.conv1.weight,123,layer4.1.conv1.weight_ch123,2.3119218349456787
layer4.0.conv3.weight,1687,layer4.0.conv3.weight_ch1687,2.3115968704223633
layer3.1.conv3.weight,461,layer3.1.conv3.weight_ch461,2.3114771842956543
layer3.2.conv3.weight,472,layer3.2.conv3.weight_ch472,2.3111021518707275
layer3.5.conv3.weight,755,layer3.5.conv3.weight_ch755,2.311053991317749
layer3.5.conv3.weight,683,layer3.5.conv3.weight_ch683,2.3098530769348145
layer3.3.conv3.weight,277,layer3.3.conv3.weight_ch277,2.309462308883667
layer3.5.conv3.weight,654,layer3.5.conv3.weight_ch654,2.3070037364959717
layer4.0.conv3.weight,1320,layer4.0.conv3.weight_ch1320,2.306896924972534
layer3.0.conv3.weight,440,layer3.0.conv3.weight_ch440,2.3068394660949707
layer3.0.conv3.weight,744,layer3.0.conv3.weight_ch744,2.3060450553894043
layer4.0.conv3.weight,870,layer4.0.conv3.weight_ch870,2.3055098056793213
layer3.4.conv3.weight,106,layer3.4.conv3.weight_ch106,2.3050448894500732
layer4.0.conv3.weight,425,layer4.0.conv3.weight_ch425,2.3046631813049316
layer2.0.conv2.weight,33,layer2.0.conv2.weight_ch33,2.3028974533081055
layer3.2.conv3.weight,169,layer3.2.conv3.weight_ch169,2.3027994632720947
layer4.0.conv3.weight,1535,layer4.0.conv3.weight_ch1535,2.302598714828491
layer2.1.conv3.weight,79,layer2.1.conv3.weight_ch79,2.3022379875183105
layer4.1.conv1.weight,234,layer4.1.conv1.weight_ch234,2.301947593688965
layer3.0.conv3.weight,442,layer3.0.conv3.weight_ch442,2.301377058029175
layer4.0.conv3.weight,1564,layer4.0.conv3.weight_ch1564,2.3012771606445312
layer4.0.conv3.weight,1799,layer4.0.conv3.weight_ch1799,2.301203727722168
layer3.3.conv3.weight,678,layer3.3.conv3.weight_ch678,2.3006768226623535
layer4.0.conv3.weight,1921,layer4.0.conv3.weight_ch1921,2.3006625175476074
layer4.1.conv1.weight,39,layer4.1.conv1.weight_ch39,2.3001489639282227
layer3.3.conv3.weight,104,layer3.3.conv3.weight_ch104,2.299700975418091
layer4.0.conv3.weight,798,layer4.0.conv3.weight_ch798,2.299360990524292
layer4.0.conv3.weight,18,layer4.0.conv3.weight_ch18,2.29911208152771
layer3.1.conv3.weight,86,layer3.1.conv3.weight_ch86,2.2990431785583496
layer3.3.conv3.weight,758,layer3.3.conv3.weight_ch758,2.2986810207366943
layer3.0.conv3.weight,932,layer3.0.conv3.weight_ch932,2.2986040115356445
layer3.1.conv3.weight,12,layer3.1.conv3.weight_ch12,2.2983908653259277
layer4.0.conv3.weight,519,layer4.0.conv3.weight_ch519,2.2982659339904785
layer4.0.conv3.weight,286,layer4.0.conv3.weight_ch286,2.297823905944824
layer3.0.conv3.weight,975,layer3.0.conv3.weight_ch975,2.2972207069396973
layer1.2.conv3.weight,61,layer1.2.conv3.weight_ch61,2.2969748973846436
layer4.0.conv3.weight,784,layer4.0.conv3.weight_ch784,2.296689748764038
layer3.1.conv3.weight,94,layer3.1.conv3.weight_ch94,2.2965869903564453
layer3.3.conv3.weight,501,layer3.3.conv3.weight_ch501,2.296539068222046
layer3.3.conv3.weight,19,layer3.3.conv3.weight_ch19,2.2960469722747803
layer3.2.conv3.weight,142,layer3.2.conv3.weight_ch142,2.2958853244781494
layer4.0.conv3.weight,1349,layer4.0.conv3.weight_ch1349,2.29585337638855
layer3.1.conv3.weight,618,layer3.1.conv3.weight_ch618,2.2955915927886963
layer3.5.conv3.weight,404,layer3.5.conv3.weight_ch404,2.2945783138275146
layer3.3.conv3.weight,859,layer3.3.conv3.weight_ch859,2.294477939605713
layer4.0.conv3.weight,264,layer4.0.conv3.weight_ch264,2.2942869663238525
layer4.0.conv3.weight,1551,layer4.0.conv3.weight_ch1551,2.2942421436309814
layer3.2.conv2.weight,86,layer3.2.conv2.weight_ch86,2.2940337657928467
layer4.1.conv1.weight,144,layer4.1.conv1.weight_ch144,2.2935683727264404
layer3.4.conv3.weight,880,layer3.4.conv3.weight_ch880,2.292675495147705
layer3.2.conv3.weight,549,layer3.2.conv3.weight_ch549,2.2926745414733887
layer3.0.conv3.weight,721,layer3.0.conv3.weight_ch721,2.29264760017395
layer3.1.conv3.weight,38,layer3.1.conv3.weight_ch38,2.2924487590789795
layer4.0.conv3.weight,234,layer4.0.conv3.weight_ch234,2.291660785675049
layer2.0.conv2.weight,116,layer2.0.conv2.weight_ch116,2.291213035583496
layer3.1.conv3.weight,450,layer3.1.conv3.weight_ch450,2.2910380363464355
layer4.0.conv3.weight,308,layer4.0.conv3.weight_ch308,2.2906036376953125
layer2.3.conv2.weight,42,layer2.3.conv2.weight_ch42,2.29042649269104
layer4.0.conv3.weight,1368,layer4.0.conv3.weight_ch1368,2.290303945541382
layer4.0.conv3.weight,489,layer4.0.conv3.weight_ch489,2.28962779045105
layer3.5.conv3.weight,256,layer3.5.conv3.weight_ch256,2.2885026931762695
layer4.0.conv3.weight,1863,layer4.0.conv3.weight_ch1863,2.2884321212768555
layer3.0.conv3.weight,806,layer3.0.conv3.weight_ch806,2.2883598804473877
layer4.0.conv3.weight,1420,layer4.0.conv3.weight_ch1420,2.2882866859436035
layer3.5.conv3.weight,581,layer3.5.conv3.weight_ch581,2.2882516384124756
layer4.0.conv3.weight,1896,layer4.0.conv3.weight_ch1896,2.2874491214752197
layer3.2.conv3.weight,718,layer3.2.conv3.weight_ch718,2.2870428562164307
layer3.0.conv3.weight,294,layer3.0.conv3.weight_ch294,2.2863619327545166
layer3.4.conv3.weight,688,layer3.4.conv3.weight_ch688,2.285752058029175
layer3.1.conv3.weight,587,layer3.1.conv3.weight_ch587,2.2854161262512207
layer3.1.conv3.weight,989,layer3.1.conv3.weight_ch989,2.285118341445923
layer4.1.conv1.weight,301,layer4.1.conv1.weight_ch301,2.2850141525268555
layer3.2.conv3.weight,996,layer3.2.conv3.weight_ch996,2.2843596935272217
layer3.4.conv3.weight,860,layer3.4.conv3.weight_ch860,2.2841858863830566
layer3.0.conv3.weight,252,layer3.0.conv3.weight_ch252,2.2841475009918213
layer3.4.conv3.weight,950,layer3.4.conv3.weight_ch950,2.2838969230651855
layer3.0.conv3.weight,564,layer3.0.conv3.weight_ch564,2.2836287021636963
layer4.0.conv3.weight,1384,layer4.0.conv3.weight_ch1384,2.283348560333252
layer4.1.conv1.weight,150,layer4.1.conv1.weight_ch150,2.2830142974853516
layer4.0.conv3.weight,1828,layer4.0.conv3.weight_ch1828,2.2825686931610107
layer3.0.conv2.weight,128,layer3.0.conv2.weight_ch128,2.2822489738464355
layer3.3.conv3.weight,228,layer3.3.conv3.weight_ch228,2.2817864418029785
layer4.1.conv1.weight,71,layer4.1.conv1.weight_ch71,2.281782388687134
layer3.1.conv3.weight,212,layer3.1.conv3.weight_ch212,2.281691789627075
layer3.0.conv3.weight,683,layer3.0.conv3.weight_ch683,2.2812137603759766
layer3.2.conv3.weight,162,layer3.2.conv3.weight_ch162,2.280972480773926
layer4.0.conv3.weight,1595,layer4.0.conv3.weight_ch1595,2.2806458473205566
layer3.4.conv3.weight,1012,layer3.4.conv3.weight_ch1012,2.280174732208252
layer4.0.conv3.weight,1755,layer4.0.conv3.weight_ch1755,2.2798030376434326
layer3.5.conv3.weight,308,layer3.5.conv3.weight_ch308,2.279752016067505
layer3.1.conv3.weight,441,layer3.1.conv3.weight_ch441,2.2776641845703125
layer3.2.conv3.weight,948,layer3.2.conv3.weight_ch948,2.277590751647949
layer4.0.conv3.weight,446,layer4.0.conv3.weight_ch446,2.2766919136047363
layer1.2.conv3.weight,114,layer1.2.conv3.weight_ch114,2.2765533924102783
layer3.2.conv3.weight,910,layer3.2.conv3.weight_ch910,2.2760815620422363
layer3.5.conv3.weight,630,layer3.5.conv3.weight_ch630,2.2757084369659424
layer4.0.conv3.weight,684,layer4.0.conv3.weight_ch684,2.275056838989258
layer4.0.conv3.weight,1922,layer4.0.conv3.weight_ch1922,2.2750487327575684
layer3.2.conv3.weight,428,layer3.2.conv3.weight_ch428,2.2749249935150146
layer3.4.conv3.weight,297,layer3.4.conv3.weight_ch297,2.2745375633239746
layer3.4.conv3.weight,755,layer3.4.conv3.weight_ch755,2.274527072906494
layer4.0.conv3.weight,1878,layer4.0.conv3.weight_ch1878,2.2744688987731934
layer3.2.conv3.weight,492,layer3.2.conv3.weight_ch492,2.2734575271606445
layer3.3.conv3.weight,413,layer3.3.conv3.weight_ch413,2.2724826335906982
layer2.1.conv3.weight,83,layer2.1.conv3.weight_ch83,2.2719075679779053
layer3.5.conv3.weight,118,layer3.5.conv3.weight_ch118,2.2713468074798584
layer3.2.conv2.weight,65,layer3.2.conv2.weight_ch65,2.271256446838379
layer3.4.conv3.weight,371,layer3.4.conv3.weight_ch371,2.2709012031555176
layer2.3.conv2.weight,87,layer2.3.conv2.weight_ch87,2.27077317237854
layer3.5.conv3.weight,810,layer3.5.conv3.weight_ch810,2.270772933959961
layer3.3.conv3.weight,282,layer3.3.conv3.weight_ch282,2.2698960304260254
layer3.4.conv3.weight,849,layer3.4.conv3.weight_ch849,2.2698304653167725
layer4.0.conv3.weight,1633,layer4.0.conv3.weight_ch1633,2.2697079181671143
layer3.5.conv3.weight,213,layer3.5.conv3.weight_ch213,2.2692954540252686
layer4.0.conv3.weight,183,layer4.0.conv3.weight_ch183,2.2687876224517822
layer4.0.conv3.weight,812,layer4.0.conv3.weight_ch812,2.268472909927368
layer3.4.conv3.weight,90,layer3.4.conv3.weight_ch90,2.2684311866760254
layer4.1.conv1.weight,359,layer4.1.conv1.weight_ch359,2.268399715423584
layer3.0.conv3.weight,59,layer3.0.conv3.weight_ch59,2.268305778503418
layer3.0.conv2.weight,246,layer3.0.conv2.weight_ch246,2.2679193019866943
layer2.1.conv3.weight,491,layer2.1.conv3.weight_ch491,2.2659854888916016
layer3.2.conv3.weight,237,layer3.2.conv3.weight_ch237,2.265690803527832
layer4.1.conv1.weight,414,layer4.1.conv1.weight_ch414,2.265561819076538
layer3.0.conv3.weight,561,layer3.0.conv3.weight_ch561,2.26528263092041
layer3.2.conv3.weight,242,layer3.2.conv3.weight_ch242,2.264939546585083
layer3.2.conv3.weight,460,layer3.2.conv3.weight_ch460,2.264927387237549
layer4.0.conv3.weight,1610,layer4.0.conv3.weight_ch1610,2.264622688293457
layer3.3.conv3.weight,492,layer3.3.conv3.weight_ch492,2.2643866539001465
layer3.0.conv3.weight,713,layer3.0.conv3.weight_ch713,2.2641103267669678
layer3.0.conv3.weight,354,layer3.0.conv3.weight_ch354,2.2634546756744385
layer2.1.conv3.weight,199,layer2.1.conv3.weight_ch199,2.2634098529815674
layer3.0.conv2.weight,45,layer3.0.conv2.weight_ch45,2.2632699012756348
layer4.1.conv1.weight,134,layer4.1.conv1.weight_ch134,2.262320041656494
layer3.2.conv3.weight,459,layer3.2.conv3.weight_ch459,2.2622013092041016
layer2.0.conv2.weight,107,layer2.0.conv2.weight_ch107,2.2618908882141113
layer4.0.conv3.weight,1982,layer4.0.conv3.weight_ch1982,2.261795997619629
layer1.2.conv3.weight,125,layer1.2.conv3.weight_ch125,2.2617335319519043
layer3.4.conv3.weight,611,layer3.4.conv3.weight_ch611,2.2615418434143066
layer3.3.conv3.weight,331,layer3.3.conv3.weight_ch331,2.2614588737487793
layer3.1.conv3.weight,74,layer3.1.conv3.weight_ch74,2.2609951496124268
layer2.1.conv3.weight,243,layer2.1.conv3.weight_ch243,2.260364532470703
layer3.3.conv3.weight,443,layer3.3.conv3.weight_ch443,2.260291576385498
layer4.1.conv1.weight,223,layer4.1.conv1.weight_ch223,2.2598867416381836
layer3.4.conv3.weight,242,layer3.4.conv3.weight_ch242,2.259347915649414
layer4.0.conv3.weight,1563,layer4.0.conv3.weight_ch1563,2.2593443393707275
layer3.0.conv3.weight,894,layer3.0.conv3.weight_ch894,2.259204626083374
layer3.2.conv3.weight,100,layer3.2.conv3.weight_ch100,2.2591185569763184
layer3.0.conv3.weight,204,layer3.0.conv3.weight_ch204,2.2587392330169678
layer4.0.conv3.weight,1077,layer4.0.conv3.weight_ch1077,2.2584445476531982
layer4.1.conv1.weight,206,layer4.1.conv1.weight_ch206,2.258227825164795
layer2.1.conv3.weight,82,layer2.1.conv3.weight_ch82,2.2574455738067627
layer4.1.conv1.weight,91,layer4.1.conv1.weight_ch91,2.2568092346191406
layer4.1.conv1.weight,219,layer4.1.conv1.weight_ch219,2.256340265274048
layer4.1.conv1.weight,121,layer4.1.conv1.weight_ch121,2.2562527656555176
layer3.1.conv3.weight,886,layer3.1.conv3.weight_ch886,2.2561135292053223
layer3.4.conv3.weight,373,layer3.4.conv3.weight_ch373,2.255857467651367
layer3.3.conv3.weight,369,layer3.3.conv3.weight_ch369,2.2556536197662354
layer3.1.conv3.weight,810,layer3.1.conv3.weight_ch810,2.2554931640625
layer4.0.conv3.weight,1768,layer4.0.conv3.weight_ch1768,2.2554097175598145
layer3.5.conv3.weight,664,layer3.5.conv3.weight_ch664,2.255204916000366
layer3.0.conv3.weight,700,layer3.0.conv3.weight_ch700,2.2545371055603027
layer3.0.conv3.weight,738,layer3.0.conv3.weight_ch738,2.2542099952697754
layer3.3.conv3.weight,468,layer3.3.conv3.weight_ch468,2.253539562225342
layer4.0.conv3.weight,382,layer4.0.conv3.weight_ch382,2.2518181800842285
layer3.0.conv3.weight,26,layer3.0.conv3.weight_ch26,2.251302480697632
layer3.4.conv3.weight,122,layer3.4.conv3.weight_ch122,2.2508909702301025
layer4.0.conv3.weight,596,layer4.0.conv3.weight_ch596,2.2508838176727295
layer4.0.conv3.weight,1188,layer4.0.conv3.weight_ch1188,2.2507615089416504
layer3.4.conv3.weight,576,layer3.4.conv3.weight_ch576,2.2503130435943604
layer3.0.conv3.weight,704,layer3.0.conv3.weight_ch704,2.2497739791870117
layer3.1.conv3.weight,106,layer3.1.conv3.weight_ch106,2.2495968341827393
layer3.3.conv3.weight,673,layer3.3.conv3.weight_ch673,2.2495908737182617
layer3.3.conv3.weight,108,layer3.3.conv3.weight_ch108,2.2492527961730957
layer1.2.conv3.weight,13,layer1.2.conv3.weight_ch13,2.2492432594299316
layer4.0.conv3.weight,1665,layer4.0.conv3.weight_ch1665,2.248762369155884
layer4.0.conv3.weight,85,layer4.0.conv3.weight_ch85,2.2485525608062744
layer4.0.conv3.weight,2026,layer4.0.conv3.weight_ch2026,2.2479097843170166
layer2.0.conv2.weight,108,layer2.0.conv2.weight_ch108,2.2478785514831543
layer3.2.conv3.weight,232,layer3.2.conv3.weight_ch232,2.24727725982666
layer3.1.conv3.weight,808,layer3.1.conv3.weight_ch808,2.2471683025360107
layer3.2.conv3.weight,795,layer3.2.conv3.weight_ch795,2.2469170093536377
layer3.5.conv3.weight,346,layer3.5.conv3.weight_ch346,2.246767044067383
layer4.0.conv3.weight,307,layer4.0.conv3.weight_ch307,2.246596574783325
layer4.0.conv3.weight,597,layer4.0.conv3.weight_ch597,2.246013879776001
layer4.0.conv3.weight,1744,layer4.0.conv3.weight_ch1744,2.245910882949829
layer3.1.conv3.weight,959,layer3.1.conv3.weight_ch959,2.245556354522705
layer3.3.conv3.weight,885,layer3.3.conv3.weight_ch885,2.245476007461548
layer4.1.conv1.weight,479,layer4.1.conv1.weight_ch479,2.245102882385254
layer4.1.conv1.weight,440,layer4.1.conv1.weight_ch440,2.2450594902038574
layer3.0.conv3.weight,33,layer3.0.conv3.weight_ch33,2.2447731494903564
layer3.0.conv3.weight,508,layer3.0.conv3.weight_ch508,2.244450569152832
layer4.1.conv1.weight,365,layer4.1.conv1.weight_ch365,2.2440719604492188
layer3.4.conv3.weight,326,layer3.4.conv3.weight_ch326,2.2438406944274902
layer3.2.conv3.weight,207,layer3.2.conv3.weight_ch207,2.2436375617980957
layer4.0.conv3.weight,762,layer4.0.conv3.weight_ch762,2.2434451580047607
layer3.3.conv3.weight,942,layer3.3.conv3.weight_ch942,2.2434165477752686
layer4.0.conv3.weight,298,layer4.0.conv3.weight_ch298,2.243100166320801
layer3.3.conv3.weight,86,layer3.3.conv3.weight_ch86,2.2427148818969727
layer4.0.conv3.weight,1167,layer4.0.conv3.weight_ch1167,2.2424020767211914
layer3.1.conv3.weight,109,layer3.1.conv3.weight_ch109,2.241903781890869
layer3.0.conv3.weight,768,layer3.0.conv3.weight_ch768,2.241518497467041
layer3.4.conv3.weight,787,layer3.4.conv3.weight_ch787,2.241312026977539
layer3.3.conv3.weight,1004,layer3.3.conv3.weight_ch1004,2.2409026622772217
layer4.0.conv3.weight,166,layer4.0.conv3.weight_ch166,2.240198850631714
layer4.0.conv3.weight,1411,layer4.0.conv3.weight_ch1411,2.2394862174987793
layer4.1.conv1.weight,145,layer4.1.conv1.weight_ch145,2.2394018173217773
layer3.0.conv3.weight,365,layer3.0.conv3.weight_ch365,2.2393908500671387
layer4.0.conv3.weight,146,layer4.0.conv3.weight_ch146,2.2393364906311035
layer2.3.conv2.weight,1,layer2.3.conv2.weight_ch1,2.2387170791625977
layer3.0.conv2.weight,209,layer3.0.conv2.weight_ch209,2.238471746444702
layer4.1.conv1.weight,15,layer4.1.conv1.weight_ch15,2.2383906841278076
layer4.1.conv1.weight,430,layer4.1.conv1.weight_ch430,2.2382400035858154
layer3.1.conv3.weight,629,layer3.1.conv3.weight_ch629,2.2380924224853516
layer4.0.conv3.weight,2039,layer4.0.conv3.weight_ch2039,2.2371456623077393
layer4.0.conv3.weight,494,layer4.0.conv3.weight_ch494,2.237041473388672
layer3.2.conv3.weight,988,layer3.2.conv3.weight_ch988,2.236877918243408
layer3.0.conv3.weight,504,layer3.0.conv3.weight_ch504,2.2366952896118164
layer3.2.conv3.weight,285,layer3.2.conv3.weight_ch285,2.235023021697998
layer3.2.conv2.weight,69,layer3.2.conv2.weight_ch69,2.2350120544433594
layer4.0.conv3.weight,443,layer4.0.conv3.weight_ch443,2.2349586486816406
layer3.0.conv3.weight,495,layer3.0.conv3.weight_ch495,2.2347073554992676
layer4.1.conv1.weight,193,layer4.1.conv1.weight_ch193,2.234699249267578
layer3.3.conv3.weight,232,layer3.3.conv3.weight_ch232,2.2346906661987305
layer4.1.conv1.weight,171,layer4.1.conv1.weight_ch171,2.234626531600952
layer3.0.conv2.weight,97,layer3.0.conv2.weight_ch97,2.2345380783081055
layer3.1.conv3.weight,615,layer3.1.conv3.weight_ch615,2.234121084213257
layer3.0.conv3.weight,615,layer3.0.conv3.weight_ch615,2.2339818477630615
layer3.4.conv3.weight,822,layer3.4.conv3.weight_ch822,2.233825206756592
layer4.0.conv3.weight,1309,layer4.0.conv3.weight_ch1309,2.2335641384124756
layer1.2.conv3.weight,209,layer1.2.conv3.weight_ch209,2.233358860015869
layer4.0.conv3.weight,1397,layer4.0.conv3.weight_ch1397,2.2330029010772705
layer4.1.conv1.weight,317,layer4.1.conv1.weight_ch317,2.231959104537964
layer3.2.conv3.weight,603,layer3.2.conv3.weight_ch603,2.231818199157715
layer3.0.conv3.weight,765,layer3.0.conv3.weight_ch765,2.2313947677612305
layer1.2.conv3.weight,22,layer1.2.conv3.weight_ch22,2.2308382987976074
layer3.5.conv3.weight,575,layer3.5.conv3.weight_ch575,2.2306337356567383
layer4.0.conv3.weight,1785,layer4.0.conv3.weight_ch1785,2.2306129932403564
layer4.0.conv3.weight,690,layer4.0.conv3.weight_ch690,2.2301244735717773
layer3.2.conv3.weight,284,layer3.2.conv3.weight_ch284,2.2299513816833496
layer3.1.conv3.weight,559,layer3.1.conv3.weight_ch559,2.2298758029937744
layer3.3.conv3.weight,197,layer3.3.conv3.weight_ch197,2.22969913482666
layer4.1.conv1.weight,148,layer4.1.conv1.weight_ch148,2.229447364807129
layer3.4.conv3.weight,154,layer3.4.conv3.weight_ch154,2.229173183441162
layer4.0.conv3.weight,1270,layer4.0.conv3.weight_ch1270,2.22910737991333
layer3.2.conv3.weight,597,layer3.2.conv3.weight_ch597,2.2282068729400635
layer3.2.conv3.weight,953,layer3.2.conv3.weight_ch953,2.2258379459381104
layer4.0.conv3.weight,1652,layer4.0.conv3.weight_ch1652,2.225562810897827
layer4.0.conv3.weight,1171,layer4.0.conv3.weight_ch1171,2.2247369289398193
layer3.0.conv2.weight,177,layer3.0.conv2.weight_ch177,2.224371910095215
layer3.3.conv3.weight,77,layer3.3.conv3.weight_ch77,2.2237043380737305
layer2.1.conv3.weight,117,layer2.1.conv3.weight_ch117,2.223294496536255
layer3.4.conv3.weight,909,layer3.4.conv3.weight_ch909,2.223179817199707
layer4.0.conv3.weight,861,layer4.0.conv3.weight_ch861,2.2218263149261475
layer2.3.conv2.weight,61,layer2.3.conv2.weight_ch61,2.2207753658294678
layer3.0.conv3.weight,236,layer3.0.conv3.weight_ch236,2.220066547393799
layer4.0.conv3.weight,903,layer4.0.conv3.weight_ch903,2.2193214893341064
layer3.3.conv3.weight,109,layer3.3.conv3.weight_ch109,2.219041347503662
layer3.5.conv3.weight,568,layer3.5.conv3.weight_ch568,2.2183644771575928
layer3.0.conv2.weight,46,layer3.0.conv2.weight_ch46,2.2182140350341797
layer4.0.conv3.weight,367,layer4.0.conv3.weight_ch367,2.217747926712036
layer3.3.conv3.weight,244,layer3.3.conv3.weight_ch244,2.2171268463134766
layer3.3.conv3.weight,17,layer3.3.conv3.weight_ch17,2.2168405055999756
layer3.1.conv3.weight,787,layer3.1.conv3.weight_ch787,2.216740608215332
layer2.1.conv3.weight,432,layer2.1.conv3.weight_ch432,2.2163782119750977
layer3.2.conv3.weight,407,layer3.2.conv3.weight_ch407,2.216165542602539
layer3.0.conv3.weight,262,layer3.0.conv3.weight_ch262,2.2153048515319824
layer4.0.conv3.weight,1017,layer4.0.conv3.weight_ch1017,2.214566230773926
layer3.2.conv3.weight,758,layer3.2.conv3.weight_ch758,2.214083433151245
layer4.0.conv3.weight,50,layer4.0.conv3.weight_ch50,2.214012861251831
layer3.1.conv3.weight,393,layer3.1.conv3.weight_ch393,2.213900566101074
layer2.0.conv1.weight,119,layer2.0.conv1.weight_ch119,2.2134435176849365
layer3.0.conv3.weight,840,layer3.0.conv3.weight_ch840,2.2133851051330566
layer3.4.conv3.weight,416,layer3.4.conv3.weight_ch416,2.2124035358428955
layer3.3.conv3.weight,31,layer3.3.conv3.weight_ch31,2.212346076965332
layer4.1.conv1.weight,461,layer4.1.conv1.weight_ch461,2.211954355239868
layer3.5.conv3.weight,599,layer3.5.conv3.weight_ch599,2.210573196411133
layer3.5.conv3.weight,63,layer3.5.conv3.weight_ch63,2.2104620933532715
layer3.0.conv3.weight,368,layer3.0.conv3.weight_ch368,2.2100894451141357
layer3.3.conv3.weight,498,layer3.3.conv3.weight_ch498,2.209977626800537
layer2.1.conv3.weight,158,layer2.1.conv3.weight_ch158,2.2094643115997314
layer3.2.conv3.weight,431,layer3.2.conv3.weight_ch431,2.20944881439209
layer4.0.conv3.weight,1554,layer4.0.conv3.weight_ch1554,2.2079110145568848
layer3.2.conv3.weight,791,layer3.2.conv3.weight_ch791,2.207768201828003
layer2.3.conv2.weight,47,layer2.3.conv2.weight_ch47,2.2076058387756348
layer4.1.conv1.weight,283,layer4.1.conv1.weight_ch283,2.207469940185547
layer3.2.conv3.weight,292,layer3.2.conv3.weight_ch292,2.205885171890259
layer4.0.conv3.weight,1777,layer4.0.conv3.weight_ch1777,2.205770492553711
layer4.0.conv3.weight,1947,layer4.0.conv3.weight_ch1947,2.205470085144043
layer3.0.conv3.weight,741,layer3.0.conv3.weight_ch741,2.2046525478363037
layer3.1.conv3.weight,93,layer3.1.conv3.weight_ch93,2.204291343688965
layer3.5.conv3.weight,357,layer3.5.conv3.weight_ch357,2.2042737007141113
layer3.2.conv3.weight,64,layer3.2.conv3.weight_ch64,2.203181743621826
layer4.0.conv3.weight,744,layer4.0.conv3.weight_ch744,2.2028684616088867
layer4.1.conv1.weight,442,layer4.1.conv1.weight_ch442,2.2023234367370605
layer3.1.conv3.weight,338,layer3.1.conv3.weight_ch338,2.202199697494507
layer4.0.conv3.weight,1015,layer4.0.conv3.weight_ch1015,2.2020061016082764
layer2.0.conv2.weight,10,layer2.0.conv2.weight_ch10,2.201474666595459
layer3.5.conv3.weight,173,layer3.5.conv3.weight_ch173,2.201429843902588
layer4.0.conv3.weight,1142,layer4.0.conv3.weight_ch1142,2.2010228633880615
layer3.4.conv3.weight,962,layer3.4.conv3.weight_ch962,2.1998913288116455
layer3.4.conv3.weight,694,layer3.4.conv3.weight_ch694,2.199544906616211
layer4.0.conv3.weight,1049,layer4.0.conv3.weight_ch1049,2.199321746826172
layer3.5.conv3.weight,945,layer3.5.conv3.weight_ch945,2.197402000427246
layer4.0.conv3.weight,218,layer4.0.conv3.weight_ch218,2.196627616882324
layer2.0.conv1.weight,86,layer2.0.conv1.weight_ch86,2.195674419403076
layer3.3.conv3.weight,797,layer3.3.conv3.weight_ch797,2.1952624320983887
layer3.0.conv3.weight,131,layer3.0.conv3.weight_ch131,2.1951980590820312
layer4.0.conv3.weight,1680,layer4.0.conv3.weight_ch1680,2.1947953701019287
layer4.0.conv3.weight,1316,layer4.0.conv3.weight_ch1316,2.1939749717712402
layer3.3.conv3.weight,556,layer3.3.conv3.weight_ch556,2.193942070007324
layer3.0.conv3.weight,468,layer3.0.conv3.weight_ch468,2.193596601486206
layer4.0.conv3.weight,1499,layer4.0.conv3.weight_ch1499,2.193570375442505
layer3.0.conv3.weight,563,layer3.0.conv3.weight_ch563,2.19280743598938
layer3.3.conv3.weight,696,layer3.3.conv3.weight_ch696,2.1922717094421387
